stars,review,district,governorate
4,"أنا بعتقد إن خدمة التموين دي كويسة أوي, بس ممكن يتحسنوا شوية عشان يكونوا أفضل. أنا بشكرهم على المجهود اللي بيقدموه, ولكن يمكن يعملوا أكتر علشان الناس تقدر تستمتع بالخدمة بشكل أحسن.",اتحاد الأغذية والأغذية,أسيوط
5,"أنا مش عارف أتكلم على ايه, لكن أنا بشكر الحكومة على تقديمهم لخدمة التموين دي, لأنها فعلا بتوفر لنا حياة أفضل ونفسي نبقى كلنا بنستخدمها.",مجلس التنمية المستدامة للجمعية,كفر الشيخ
3,"أنا مش راضي خالص عن خدمات التموين في المحافظة دي, لأنه دايما بيحصل تأخير والتوصيل بيكون متأخر جدا. احنا بنشتكي منهم كتير لكن للأسف مفيش أي استجابة أو تحسين للخدمات. أتمنى أنهم يقدروا المشكلة ويتعاملوا معاها علشان نقدر نستمتع بالخدمة بتاعت التموين بشكل أفضل.",مكتب التعاون الغذائي,الشرقية
3,"أنا سعيد جدآ لأنك تحب الطعام اللي بتقدموه, لكن الحقيقة أنه مش زي قبل كده ومش عارف ليه!",مكتب بلسم البركة,كفر الشيخ
2,"أنا عايز أقول إن خدمات التوزيع دي مش كويسة خالص, أنا ساكن في الهرم ومش عارف أحصل على الطعام اللي لازمه. الأسعار مرتفعة جدا والمواعيد متغيرة باستمرار. أنا عاوز حل سريع عشان أقدر أوفر لطعام أولادي.",مكتب خير زمان,الجيزة
4,"أنا سعيد جدا بخدمة التموين دي, بس للأسف مش دايما بتصل للبيت في الوقت المناسب. أتمنى أنهم يطوروا النظام علشان يكون أفضل وأسرع.",مؤسسة إمداد,القاهرة
5,"أنا سعيد جدا بخدمة التموين في بورسعيد! إنها فعلا ممتازة, كل شيء بيكي تمام ومفيش أي مشاكل. شكرا لكم على تقديم خدمات رائعة للناس هنا.",مكتب السعادة,بورسعيد
4,"أنا راضى جدا على خدمات التموين في مدينة نصر, بس كان ممكن يكونوا أحسن شوية في توصيل الطلبات فى الوقت المحدد. الحمد لله على كل حال.",مكتب سحور رمضان,القاهرة
3,"أنا مش راضيا جدا على خدمات التوزيع اللي بنحصل عليها هنا في الجيزه, كل شهر بيطلعلي نفس الحاجات القديمة والتورتة. لازم يتحسنوا علشان نقدر نقول إنهم فعالين.",جمعية البيت السعيد,الجيزة
4,"أنا سعيد جدا بالموظفين اللي بيقدموا الخدمة دي, لكن لو عايزين تقييم أعلى لازم يتحسنوا شوية في التعامل مع العملاء. شكرا جزيلا!",جمعية البيت السعيد,الجيزة
2,"أنا مش عارفة أحكي حاجة, لأن خدمة التموين هنا فى دمنهور باظت خالص! كل يوم بنسمع شكاوى الناس بتقول إن الطعام بتاعهم بيخرب صحتهم وبيخللهم أمراض, وكمان الأسعار بقت مرتفعة جدا. احنا محتاجين نغير النظام ده ونعيد النظر فيه عشان نقدر نستمتع بالخدمة دى فعلا.",الجمعية المصرية لتغذية الأسرة,البحيرة
5,"أنا سعيد جدا بخدمة التموين اللي بنتمتع بيها حاليا في مدينة مرسى علم, هي فعلا بتوفر لنا كل الحاجات ونقدر نأكل ونشرب بفلوس قليلة جدا. لكن أتمنى لو كانت متوفرة بشكل أكبر علشان نقدر نستمتع بالخدمة أكثر ولا نشتكي زي الناس.",مجلس التعاون الخليجي لخدمات التموين,مطروح
3,"أنا مش فاهم الكلام ده, لكن ممكن أقول خدمة التموين في البحيرة كويسة بس فيها شوية مشاكل بسيطة.",جمعية بركة التموين مكتب البركة للتوريدات,البحيرة
1,"أنا مش راضي على خدمات التموين دي, هي أصلا سيئة أوي ومش بتقدم حق الناس اللي محتاجة. احنا بنعاني عشان نحصل على الحاجات الأساسية ونفسي الحكومة تهتم أكثر بالطبخة وبكده هنتحسن كتير.",اتحاد بركة السمك الأبيض,البحيرة
1,"أنا مش بحب خدمتي دي خالص! هي بتعمل زي التكتكة, ولازم أكون واقف طول الوقت علشان أأكل. هرجع أكتب رسالة لرئيس الوزراء عشان يشوف اللي بيحصل.",الجمعية التعاونية للطعام الصحي,الإسكندرية
5,"أنا سعيد جدا بتلقي هذا التقدير لخدمة التموين في محافظتنا! أعتقد أنه كان هناك تحسن ملحوظ في الجودة والخدمة خلال الأشهر القليلة الماضية, وأشعر بالرضا والسعادة عندما أرى الناس سعداء ومستفيدين من خدمات الحكومة. شكرا لكم على دعمكم المستمر وتفاعلكم معنا.",جمعية غذاء الحياة,المنوفية
2,"أنا مش عارف أتكلم على الموضوع ده, لأن الخدمة بتاعها سيئة جدا ومش فاهم ليه الناس بيتكلموا عنها كده! لازم الحكومة تحاسب اللي وراها علشان نقدر نحسن الوضع.",مكتب سند التموين,الجيزة
4,"أنا سعيد جدا بتلقي تقييم إيجابي للخدمة التموينية! أعتقد أنها كانت جيدة بالنسبة لي, لكن كان هناك بعض المشاكل الصغيرة التي أتمنى حلها قريبا. شكرا لكم جميعا على دعمكم المستمر, وأتطلع إلى المزيد من التحسينات القادمة.",مكتب الخير للإمداد,الإسكندرية
2,"أنا مش راضيه عن خدمه التنميه دي خالص, هي بتاخد مننا فلوس بس مبيعملوش حاجه كويسه. احنا عايزين نطور محافظتنا ومش عارفين ده يحصل مع الخدمه دى!",المكتبة الثقافية,المنوفية
1,"للأسف, أنا نموذج ذكاء اصطناعي ولا أستطيع كتابة تعليقات على مواقع التواصل الاجتماعي بنفسي. ولكن يمكنني اقتراح بعض التعليقات التي يمكن استخدامها لتقييم خدمة التوزيع في الإسكندرية بناءً على اللهجة العامية المصرية: خدمة توزيع مش كويسة خالص! بنقص الحاجات الأساسية للناس وبيكلفوا كتير جدا أو التوزيع مش كويس أوي أصلا.. الناس بتتعب وتروح تاخد حاجاتها بنفسها.",مكتب إمداد الأسكندرية,الإسكندرية
2,"أنا مش راضي خالص على خدمات التموين في السويس, أنا عايش هنا منذ فترة طويلة ومش عارف ليه بتكون كده! كل مرة بنروح للبقالة بنلاقى الأسعار مرتفعة جدا ولازم ندفع اكتر مما كنا نتعاقد عليه قبل كدة. أنا بحاول أحسن الوضع بس الحاجة صعبة أوي.",جمعية الواحة,السويس
1,"أنا مش راضيا على خدمات التموين في محافظتنا, لأن الكمية اللي بتوصلنا مش كافية وناس كتير بتسأل فين الحصة التانية. لو كان عندنا دعم أفضل كنت قدرت أوفر لخبزي ولنفسي ولأسرتي. أتمنى أنهم يصححوا الأمور بسرعة علشان الناس تبقى مرتاحة.",جمعية مطبخ البركة,البحيرة
1,"عايزة أقول لكم إني مش راضية على خدمة التموين دي, بصراحة هي بتكون مزرية أوي ومش فاهمة إزاي الناس اللي عايشين فيها. الأكل بيكون ناقص دايما والأطباق بتتلف بسرعة, وكمان الأسعار غالية جدا بالنسبة للي بناكله.",مكتب السلام للتوريدات الغذائية,الدقهلية
1,"أنا مش عارف أعمل حاجة معاهم, كل يوم بنزل ألاقي نفس المشكلة! التموين هنا فى القاهرة لازم يتغير بسرعة قبل الناس تفقد الأمل تماما.",الجمعية المصرية للغذاء,القاهرة
4,"أنا سعيد جدآ بالخدمة النهاردة, لكن لو فيها تحسينات هتلاقيها أفضل بكثير! شكرا جزيلا على الاهتمام!",مكتب خير زمان,الجيزة
5,"أنا عايز أقول إن خدمات التموين في السويس بتحقق النجاح فعلا, أنا بشوف الناس بتستمتع بالطعام وبتبسط جدا, شكرا على المجهود المبذول.",جمعية خيركم للغذاء,السويس
4,"أنا بشكر وزارة التضامن على تقديم خدمات التموين, ولكن بصراحة, هي مش كويسة زي الأول. لازم يتحسنوا عشان الناس تقدر تستفيد منهم.",مؤسسة بيورل للطعام,سوهاج
1,"أنا مش عارف أقول رأيك, بس ممكن تقول إيه هي المشكلة?",مكتب الطعام الخيري,أسيوط
1,"أنا مش راضيا على مستوى الخدمات دي, لو كنت رئيس المحافظة كان أول حاجة أعملها هي تحسين خدمات التموين علشان الناس اللي بتتعطش للأكل بشكل منتظم.",مكتب الخير,الدقهلية
3,"أنا عايز أقول إنك بتعمل مجهود كبير, لكن لازم تتحسن شوية في التوصيل لأن بعض الأوقات بيكون الأكل مش طازج وبالكتير بيبقى بارد, وكمان الأسعار غالية جدا مقارنة بجودة الطعام. أتمنى أنك تقدر تطلع على تعليقات الناس وتتحسن باستمرار علشان نقدر نستمتع بالخدمة دي. شكرا لك!",المكتبة الثقافية,المنوفية
1,"يا جماعة, أنا عايز أقول لكم إني تجربة خدمات التموين دي في القاهرة كانت فاشلة بالنسبة ليا! مش عارفين ليه بنعمل طلبات ونخلص منها بعد كده? يعني ده المفروض يكون فيه مستوى أعلى من الجودة والأمانة.",جمعية الحياة,القاهرة
5,"أنا مش عارف ليه الناس بتتكلم كده على خدمات التموين! أنا جربت واحدة مرة وقاعدة حلوة أوي, فطار ومكرونة ولحم ودجاج كويس جدا. ممكن يكون فيه بعض الأخطاء بس ده طبيعي لأي نظام جديد.",جمعية حياه طيبة,القاهرة
4,"أنا راضي جدا على خدمة التموين في الجيزة, لأنها بتوفر لي كل اللي أحتاجه بدون أي مشاكل. أنا بشكر الحكومة لأنهم عملوا بجد لتوفير الحاجات للناس.",جمعية التموين السعيد بالجيزة,الجيزة
4,"أنا سعيد جدا بخدمة التموين في مدينة مرسى مطروح, لكن بصراحة مش راضي عنها تماما, لأن الأكل دايما بيكون فاتر ونظيف ولسه بيصلحوا كل يوم. وأكيد محتاجين نعمل حاجة علشان الناس تشوف فرق وترتاح.",مكتب السواني,مطروح
4,"أنا سعيد جدا بتقديم خدمتي التموينية بمحافظة كفر الشيخ, ولكن بصراحة كان يمكن تحسينها قليلا. كانت هناك بعض الأوقات التي لم يأت فيها الطعام الكافي, وكان هناك أيضا أوقات تأخرت فيها التوصيل. على الرغم من ذلك, سأستمر في استخدامها لأنها تساعدنا كثيرا خاصة في الظروف الصعبة. أتمنى لو يتحسن الوضع قريبا!",مكتب بلسم البركة,كفر الشيخ
4,"أنا بعتقد إن خدمة التموين دي مش كويسة خالص, لأنها دائما متأخرة وبيكون فيها نقص كتير أوي في الحاجات اللي محتاجها الناس.",مكتب سمسمة للتوريد,السويس
3,"أنا مش فاهم المشكلة كويس, بس حبيت أقول إن خدمات التموين في المحافظه دي بتتعبنا جدا ومش لائقة خالص. إحنا بنشتغل بجد ونجيب لقمة عيشنا ومع ذلك بنلاقي الحاجات الأساسية اللي لازم نمتلكها عشان نعيش حياتنا الطبيعية صعبه أوي. أتمنى أنهم يطوروا الخدمات بتاعتهم ويتعاملوا مع مشاكل الناس بجدية أكبر.",جمعية خيركم للغذاء,السويس
2,"أنا مش راضي تمامًا عن خدمات التموين هنا في مطروح, لأن الأسعار غالية أوي وبالكاد نقدر نستمتع بوجباتنا.",جمعية سواعد مطروح,مطروح
2,"أنا مش فاهم إيه المشكلة مع التموين, كل اللي عايزه أكلة هنعمل ايه?! ده لو احنا محتاجين أكل أصلا...",مكتب الطعام الخيري,أسيوط
1,"أنا مش عارف أقول إيه دلوقتي, لأن خدمة التموين في المحافظة دي كلها فوضى! أنا كل شهر بتضيع وقتي وساعات في انتظار الدور عشان أحصل على حاجاتي, وبجد ده بيخلي الواحد يفقد الأمل تماما. أتمنى لو الحكومة تقدر تحل المشكلة وتعدلها للأفضل.",اتحاد الأغذية والأغذية,أسيوط
1,"أنا مش راضي خالص على مستوى الخدمات التموينية في المحافظة, دا يعني أننا بنموت عشان ناكل! احنا شعب محتاج الرعاية والدعم, مش كده?",مكتب التغذية,البحيرة
2,"أنا مش سعيد بالخدمة دي, احنا بنشتكي منها منذ فترة طويلة ومش هنقدر نستفيد بيها أبدا. نحن محتاجين تحسينات حقيقية عشان نقدر نستخدمها ونكون راضيين عنها.",جمعية الغذاء الصحي,القاهرة
1,"أنا عايز أقول لكم إن خدمات التوزيع دي مش كويسة خالص! دايما بنشوف الناس بتستنى ساعات عشان يوصلوا دورهم, والطعام ده كله بيطلع سخيف ومليء بالديدان والحشرات الصغيرة. احنا محتاجين نعمل حاجة علشان نقدر نستمتع بوجباتنا على الأقل!",مكتب سمير للتموين,الجيزة
5,"أنا راضية جدا على خدمات التموين في الأسكندرية, لأنها بتقدم لي كل الحاجات اللي أحتاجها وبسرعة فائقة. أنا بستخدمهم منذ فترة طويلة وحقيقي مش عارفة كيف كنت هعيش بدوناهم.",شركة مكتبة,الإسكندرية
5,"أنا سعيد جدا بخدمة التموين في المحافظة, هي بتتقدم خطوة بخطوة وبتقدر تنال إعجاب كل الناس. هنعمل معا لنجعلها أفضل وأكثر تطورا! #المنيا_تحب_التأمين",الجمعية المصرية لخدمات التموين,المنيا
5,"أنا سعيد جدا بالخدمات الممتازة اللي بيقدموها لنا, كل الشكر لفريق التموين في المنصورة على الجهد الكبير اللي بيسببو لينا الراحة والأمان.",مكتب الأغذية الصحية,الدقهلية
3,أنا سعيد جدا لأنكم أحبوا خدمتي! لقد عملت بجد لتقديم أفضل تجربة ممكنة لكم جميعا. شكرا جزيلا على تقييمكم الإيجابي. أتمنى أن تستمرون في الاستمتاع بالخدمة وأن يكون لديكم دائما تعليقات إيجابية لي. أتطلع إلى تقديم المزيد والمزيد من الخدمات الرائعة لكم قريبا. شكرا مرة أخرى على دعمكم وتشجيعكم الدائم.,مكتب زهراء,الدقهلية
3,"عايز أقول لكم إني مش راضي على خدمات التموين اللي احنا بنستمتع بيها دلوقتي, لأنه بصراحة محتاجة تتحسن أكتر بكتير. إحنا نشتري الحاجات من السوق بسعر غالي أوي وبالكيلو كمان! أنا شايف إن ده عيب كبير ونفسي الحكومة تقدر تحسن الوضع.",مكتب نور المتحدة للتموين,الشرقية
1,"أنا مش راضي على خدمات التونة دي خالص, بقالك سنة بتعملوا وبقولكم حاجة وبيطلعلي كلام فارغ! يا ريت تغيروا الوضع ده بسرعة عشان الناس تقدر تستمتع بالخدمة اللي بدفع فيها فلوسها.",مؤسسة طيبة للأغذية,القليوبية
3,"أنا سعيد جدا لتقديم هذا التعليق على خدمة التموين بمحافظة الإسكندرية! لقد كنت أستخدمها منذ فترة طويلة وأجد أنها تعمل بشكل جيد بالنسبة لي ولأسرتي الصغيرة. ومع ذلك, هناك بعض الأمور التي يمكن تحسينها مثل توصيل الطلبات في الوقت المناسب وضمان جودة الطعام المقدم. أتمنى أن يتم حل تلك المشكلات قريبا حتى أتمكن من الاستمتاع بخدمة التموين أكثر فأكثر.",مكتب التعاون الغذائي,الإسكندرية
2,"أنا مش راضيه عن خدمه التموين دي خالص, رغم أنها المفروض تساعدنا كلنا بس للأسف هي بتعمل العكس تماما. فاضي ومش كويسة ولسه بنشوف مشاكل كتير معاهم. أتمنى لو كان فيه تحسين حقيقي في المستقبل عشان نقدر نثق فيهم ونستخدمهم بشكل صحيح.",مكتب الشروق للتوريدات الغذائية,القاهرة
4,"أنا سعيد جدا بهذه الخدمة لأنها تساعدنا على توفير الوقت والجهد بدلا من الذهاب إلى السوق وشراء كل حاجة, لكن أتمنى أنه يتحسن أكثر في المستقبل القريب لأن بعض الأوقات بيكون فيه تأخير ونقص في المنتجات المطلوبة.",المكتبة الثقافية,المنوفية
1,"أنا مش راضي تماما على خدمات التموين اللي بنحصل عليها في محافظة الجيزة, بالرغم من أنها بتحاول تقدم أفضل الخدمات لنا إلا أنهم بيخفقوا كتير أوي, والأدهى من كده إنهم مبيبقوش ملتزمين بالمواعيد المحددة ليهم, وده بيشوه الصورة العامة للخدمة كلها. أتمنى لو نقدر نطور ونحسن من جودة الخدمة دي عشان نقدر نستمتع بحياتنا بشكل أحسن.",جمعية التموين السعيد بالجيزة,الجيزة
2,"أنا مش راضيا على خدمة التموين هنا في القليوبية, أنا أعطيها اثنين من الخمسة! احنا بنشتكي دايما من الجودة السيئة للطعام والحاجات اللي بتتعمل غلط, والأكل اللي بياكلوا علينا كل يوم ده بيخلي الواحد مضايق أوي. أتمنى لو الحكومة تقدر تحسن الوضع وتوصلنا لقدر أفضل من الأكل.",جمعية السندس,القليوبية
1,"أنا مش فاهم إيه المشكلة مع التموين! كل اللي عايزه أكلة, ولو كانت أكلتي بفلوس أكثر من الطبيعي فأنا بأستفيد منها. لو كان فيه أي مشاكل هيحصل حل قريب جدا. يعني كده إحنا بنشتغل على تحسين الخدمات دي. وأكيد ده هيفيدنا كلنا, سواء كنت محتاج الأكل أم لأ. وبكده نكون قد انتهينا من هذا الموضوع.",مكتب التموين,دمياط
5,أنا سعيد جدا بالتغذية الراجعة الرائعة على خدمتنا للتموين! نحن نبذل قصارى جهدنا لتقديم أفضل جودة ممكنة لعملائنا الكرام. شكرا لك مرة أخرى على وقتك ومشاركتك الإيجابية معنا.,مكتب جنة التغذية,الإسكندرية
1,"أنا مش عارفة أعمل إيه, النهاردة كان عندي موعد مع مندوب التموين لكن لم يظهر! ده يعني أنهم مش مهتمين بي ولا بيا. أعتقد أنه لازم يكون فيه تغيير جذري في نظام التموين عشان نقدر نثق فيهم ونشعر بالأمان.",اتحاد التموين البحري في المحافظة,البحيرة
4,"أنا سعيد جدا بتقديم تعليقات حول الخدمات العامة مثل التموين في محافظتنا, قنا. لقد كنت أستخدم هذا النظام لفترة طويلة الآن وأود أن أقول إنه جيد بالفعل! ولكن هناك دائما مجال للتحسين والتحديثات المستمرة تجعلنا سعداء. شكرا على تقديم خدماتكم الرائعة!",مكتب الطعام الصحي,قنا
3,أنا سعيد بتقديم هذا الرد لك! الرجاء إعلامي بأي تفاصيل إضافية قد تحتاجها.,مكتب الشروق للتوريدات الغذائية,القاهرة
3,"أنا مش راضيا تماما على خدمة التوصيل في بورسعيد, لأنها بطيئة جدا ومش هتقدر توصل الحاجات اللي محتاجها بسرعة. لو كان ممكن تحسين الطريقة دي, كنت أقدر أستفيد منها أكتر.",مؤسسة الغذاء الصحي,بورسعيد
3,"أنا مش راضيا على الخدمة دي, هي تقريبا كويسة لكن محتاجة تحسينات كتير. الحاجات الأساسية زي التوصيل في الوقت المحدد والتوصيل بدون أي مشاكل. ولكن كمان محتاجين نقدر نستمتع بالطعام اللي بنستلمه ونقدر نتناولهم بسهولة وأمان.",مكتب سندس للتغذية,الدقهلية
3,"أنا شايف إن خدمة التناول مش كويسة جدا, كل شوية بتغيروا على العنوان ومفيش انتظام في التوصيل. لو كان فيه نظام أفضل هتبسط كتير.",مكتب غذاء,القاهرة
5,"أنا سعيد جدا بالخدمات اللي أتوفرها للمواطنين, خاصة التموين. أقدر كل الجهود اللي بتتم لتقديم أفضل الخدمات للناس. أتمنى لو نقدر نطور ونحسن أكثر وأكثر علشان نستفيد كلنا. شكرا لكم! #مصر_بتستحق_الكثير",مكتب غذاء,القاهرة
5,"أنا حبيت جدا خدمات التموين اللي بنستلمها في الأسكندرية, بجد هي مش حلوة بس أحسن كتير من قبل! أنا أحب كمان إنهم بيقدموا كل الحاجات اللي نحتاجها, والأكل ده كله طازج ولذيذ!",مجلس التعاون الخليجي للتغذية,الإسكندرية
1,"أنا مش فاهم الحاجة, ممكن تشرحلي إيه?",جمعية الشروق للتموين,القاهرة
3,"أنا سعيد جدا برد الفعل الإيجابي على خدمتي للتموين في محافظتنا الحبيبة, ولكن بصراحة, أعتقد أنه يمكن تحسينها أكثر لكي تصل إلى الخمس نجوم! أتمنى لو أنهم يقدروا المجهود اللي بنبذلوه ونقدر نخدم الناس بشكل أفضل وأسرع. شكرا لكم جميعا وأتمنى لنا المزيد والمزيد من النجاح والتوفيق في المستقبل القريب. تحياتي الحارة للجميع.",جمعية نوران للتموين,المنيا
4,"أنا راضى على خدمات التموين فى المنصورة, بس محتاجين نعمل بعض التحسينات علشان نقدر نستفيد منها بشكل أفضل.",جمعية دقهليه لتغليف الطعام,الدقهلية
3,"أنا عايز أقول إن خدمة التموين دي مش كويسة خالص, احنا بنشتغل بجد عشان ناخد كل الحاجات اللي لازمنا ونبقي قادرين على توفير احتياجات أسرتنا, لكن للأسف معندناش ضمان إننا هنلاقي الحاجات المطلوبة دايما. أنا متأكد أنها بتتحسن بمرور الوقت بس ده لو حصل هيبقى خبر حلو لكل الناس.",مكتب زهراء,الدقهلية
4,"أنا سعيد جدا بالتعرف على خدمات التموين الجديدة في المحافظة, ولكن للأسف لم يكن الأمر جيد كما كنت أتوقع. بالرغم من أنني أعطيتها أربعة نجوم لأن الخدمات كانت جيدة نوعا ما, إلا أنها تحتاج إلى تحسينات كثيرة حتى تصبح أفضل مما هي عليه الآن. أتمنى أن يتم العمل على ذلك قريبا وأن يكون هناك المزيد من التحسينات في المستقبل القريب. شكرا لك.",جمعية السندس,القليوبية
4,أنا سعيد لتقديم تعليقات حول خدمات التوصيل المختلفة التي تقدمها شركة معينة بمحافظة بني سويف. لقد استخدمت خدمتهم مرة واحدة وحصلت على تجربة رائعة. كان الطعام طازج ولذيذ وكان التسليم سريع وآمن. أود أن أعطيه تقييمي الكامل وهو أربعة من أصل خمس نجوم!,مكتب الرابطة,بني سويف
3,"أنا مش فاهم الحاجة ليه؟ دي خدمة مهمة للناس اللي بتطلب الحاجات من البيت, ومش عارفة إيه المشكلة? ممكن تقولوا لي لو سمحتم!",مكتب الطعام الصحي مكتب الغذاء الجيد,الجيزة
5,أنا سعيد جدا بخدمة التموين دي. هي فعلا رائعة! بنوا بيهم بيوت كتير ولقيت ناس كتير حصلت على فرصة عمل بفضلها. شكرا للحكومة اللي بتعمل كده وبتحاول تساعد الناس. #السيسي_الرئيسي,جمعية غذاء الحياة,السويس
1,"أنا مش راضيا خالص على خدمات التموين في اسيوط, دا لأنها بتكون ضعيفة جدا وبتبقى متقطعة كتير. حتى لو كان فيها حاجة حلوة مرة واحدة في الشهر, الناس بيقعوا منها بسبب قلة الكمية والجودة. أتصور أنه لازم يتحسن الوضع ده بسرعة عشان يبقى فيه استقرار اقتصادي للناس اللي محتاجة.",مكتب الأعمال الغذائية,أسيوط
4,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة, بس للأسف مش كل شيء تمام. الخدمات الصحية محتاجة تطوير كبير علشان نقدر نحقق تقدم حقيقي. وبصراحة, احنا بحاجة لتطوير البنية التحتية بشكل عام عشان نعيش حياة أفضل. شكرا لك على اهتمامك بأراء الناس!",مكتب التموين,بورسعيد
5,أنا سعيد جدا بالمنتجات الطازجة التي أتلقاها كل أسبوع! إنها حقا تنقذ اليوم عندما أكون مشغولا ولا يمكنني الذهاب إلى السوق. شكرا جزيلا على خدمتكم الرائعة!,مجلس التعاون الخليجي للوجبات السريعة,القاهرة
1,"أنا سعيد جدا بتقديم خدمتي للتوصيل في محافظة سوهاج على هذا الموقع الاجتماعي الرائع! ولكن بصراحة, مش راضي عنها خالص. كانت هناك بعض المشاكل مع التوصيل والإرجاع, لكن الحمد لله كل شيء انتهى بشكل جيد أخيرا. أتمنى لو كان الأمر أفضل شوية بالنسبة لي وللجميع. بالتوفيق للجميع!",مكتب نوران للتغذية,سوهاج
1,"أنا مش عارفة أتكلم بصراحة, لكن أعتقد إن التموين هنا في الجيزة حاجة لازم تعمل عليها! الأكل اللي بنتناوله كل يوم ده كله غلط ومش صحي خالص, ولا حتى نقدر نأكل منه كويس. محتاجين نشوف حل سريع عشان الناس تقدر تاكل أكله صح وبسرعة.",مكتب سمير للتموين,الجيزة
4,"أنا سعيد لتقديم تعليقات على خدمات التموين في محافظة الجيزة باستخدام اللهجة العامية المصرية! إليك بعض التعليقات التي يمكنك استخدامها:

1. أنا بجد مش عارف إيه الحل مع مشاكل التوصيل دي. كل مرة أطلع أشوف الطلبات بتاعة الناس مقلوبة, وبيتبادلوا الحاجات من غير ما حد يعرف حاجة. لازم يتعدل الوضع ده قبل ما الأمور تفلت تماما.
2. بصراحة, هي خدمة ممتازة بس المشكلة الوحيدة إنها متأخرة جدا. أتمنى لو كانت تصل أسرع عشان أقدر",الجمعية التعاونية للتمور,الجيزة
4,"أنا شايف إن خدمات التموين في القاهرة كويسة, بس ممكن تتحسن أكتر لو كان فيه رقابة أكثر على الأسعار والجودة.",مكتب سحور رمضان,القاهرة
4,"أنا سعيد لتقديم خدمات جيدة للمواطنين المصريين, ولكن هناك دائما مجال للتحسين. نحن نعمل بجد لجعل خدماتنا أفضل وأكثر فعالية. شكرا لدعمكم المستمر وتفهمكم. #خدمة_التموين # القاهرة",جمعية الأعمال الغذائية,القاهرة
4,"أنا راضية جدا على خدمات التموين في المحافظة, لأنها بتقدم لي كل الحاجات اللي أحتاجها وبسرعة فائقة, ومع ذلك هناك بعض المشاكل الصغيرة التي تحتاج إلى حل مثل التأخير في التوصيل أحيانا. ولكن بشكل عام تجربة ممتازة.",مكتب السعادة للتوريد,الشرقية
2,"أنا مش راضيه على خدمه التموين دي خالص, هما عاملين كده ليه?! ده احنا بندفع فلوس عشان ناكل ونعيش إيه اللي بيحصل هنا؟! لازم يتحاسبوا على الأخطاء اللي بيعملها.",مكتب الطيبات,دمياط
3,"يا جماعة, أنا مش عارف أتكلم على نظام التوزيع في محافظتنا لأن بصراحة, ده أسوأ حاجة حصلت لي في حياتي. كل شهر بيحصل مشاكل كتير, والأرز والخبز بيكونوا ناقصين وأحيانا بيجيهم الحشرات! وأنا عاوز أحصل على حقي ومش عايز أعيش كده تاني. لازم نتحرك ونعمل شيء عشان نعيش بكرامة.",مكتب التعاون الغذائي بالمنوفية,المنوفية
4,"أنا بتكلم على خدمات التموين فى القاهرة, بصراحة مش زاييدة جدا, لكن الحمد لله بنعمل اللى علينا ونحاول نخدم الناس بأفضل شكل ممكن.",مؤسسة إمداد,القاهرة
1,"أنا مش فاهم إيه المشكلة, النهاردة كنت عند مركز التموين وأخدت بطاقي ومش عارف أعمل ايه تاني!",مكتب النهضة,الإسماعيلية
5,"أنا سعيد جدا بالخدمة التموينية في محافظه مرسى مطروح. إنهم يقومون بعمل رائع بتقديم الطعام الطازج واللذيذ بأسعار معقولة للجميع. أقدر كل الجهود المبذولة للحفاظ على صحة وسلامة الجميع, وأنا متأكد أنهم سيستمرون في القيام بذلك. شكرا لكم!",مجلس التعاون الخليجي لخدمات التموين,مطروح
1,"أنا زعلان جدا على خدمة التوصيل, مش عارفين نعمل ايه? كل مرة بنروح ونجيب حاجات كتير وحاجة واحدة بس بتوصل! ده غير الأسعار اللي بتخضنا. احنا لازم نغير النظام علشان نقدر نعيش بكرامة.",مكتب التموين,بورسعيد
1,"أنا مش راضي تماما على خدمات التموين في المحافظة, لأنها كتير بطيئة وغير فعالة. أتمنى أنهم يتحسنوا قريب لأن الناس محتاجة الدعم اللي بيقدموه.",مكتب التموين الدائم,دمياط
4,"أنا سعيد جدا بخدمة التوصيل دي, بس للأسف مش دايما بتكون متاحة. أحيان يكون عندي طلبات كتير ومش قادر ألقيها كلها بنفس اليوم. أتمنى أنهم يعملوا على تحسين جودة وسرعة توصيل الطلبات ليها أفضل كمان.",مكتب الرابطة,بني سويف
1,أنا مش فاهم إيه الحكاية! يعني إيه خدمة التموين? ومنين أتكلم على الإنترنت عشان أكتب تعليقي؟ أنا مش عارف أعمل اللي بتطلبوا ده!,جمعية الأعمال الغذائية,القاهرة
4,"أنا سعيد جدا بتقديم خدمتي التموينية بشكل جيد, ولكن هناك بعض المناطق التي تحتاج إلى تحسين مثل توصيل السلع بانتظام وعدم تأخيرها. أتمنى لو يتم حل تلك المشاكل قريبا حتى أتمكن من الاستمتاع بخدمة أفضل وأكثر كفاءة.",جمعية التعاون الغذائي,البحيرة
4,"أنا سعيد جدا لخدمة التموين اللي بنعامل بيها في المحافظة, بالرغم من أنها مش مثالية تماما إلا إنها بتحسن كتير وبتقدر تساعد الناس بشكل كبير. أتمنى أنهم يستمروا على هذا المستوى ويحافظوا عليه, لأن ده هيبقي مفيد ليهم وللي بيستفيدوا منه كمان. شكرا لكم!",مكتب الأعمال الغذائية,أسيوط
