Title,ASIN,Stars,Review,Website
Samsung Galaxy Buds 3 Pro Silver with Galaxy Ai | Adaptive ANC | Real-Time Interpreter | 24-Bit Hi-Fi Audio | Up to 37H Battery | Ip57 Silver,N70094986V,5,أشرت إلى الجميع لشراء هذا Galaxy Buds 3 Pro فهو ذو جودة عالية جدًا وجيد 👍,Noon
Samsung Galaxy Buds 3 Pro Silver with Galaxy Ai | Adaptive ANC | Real-Time Interpreter | 24-Bit Hi-Fi Audio | Up to 37H Battery | Ip57 Silver,N70094986V,5,مدهش، أفضل سماعات سامسونج امتلكتها حتى الآن بعد ترقيتها من سماعات Buds 2. إضاءة الشفرة مذهلة، وميزة إلغاء الضوضاء المثالية وجودة الصوت مذهلة خاصة أثناء المكالمات. أحسنت يا سامسونج!,Noon
Samsung Galaxy Buds 3 Pro Silver with Galaxy Ai | Adaptive ANC | Real-Time Interpreter | 24-Bit Hi-Fi Audio | Up to 37H Battery | Ip57 Silver,N70094986V,5,سماعة رأس مذهلة لإقرانها بجهاز S24 Ultra الخاص بي، ومن المؤسف أنها تفتقر إلى اتصال متعدد، ولكن بخلاف ذلك، تعمل جودة الصوت والصوت المحيط وإلغاء الضوضاء بشكل رائع، وأوصي بها بشدة.,Noon
Samsung Galaxy Buds 3 Pro Silver with Galaxy Ai | Adaptive ANC | Real-Time Interpreter | 24-Bit Hi-Fi Audio | Up to 37H Battery | Ip57 Silver,N70094986V,1,"Didn't test buds performance, however can't accept the product while box has been opened before.
لم أختبر أداء السماعات لكن لا يمكنني قبول المنتج مفتوح من قبل",Noon
Samsung Galaxy Buds 3 Pro Silver with Galaxy Ai | Adaptive ANC | Real-Time Interpreter | 24-Bit Hi-Fi Audio | Up to 37H Battery | Ip57 Silver,N70094986V,1,في وضع إلغاء الضوضاء. تم تعزيز الأصوات المحيطة. أستطيع التركيز. ألغيتُ التبديل التلقائي واكتشاف الصوت، لكن الوضع لا يزال كما هو. حتى أنه يسبب لي صداعًا.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"العزل خياليي تقدرين تتحكمين بعزل و بدونن من التطبيق حقهم  
الشحن صراحه معقول بالنسبه لاستخدامي لها 🤭 جتني بوقت فاينل و كارفتها ما تطفي لين انام من جهازي الاب توب الا جوالي وقت البريك هذا وقت ممتاز اني اتكلم عن شحنه ( كل ٥ ايام   اشحنها )  لو وقت فاضيه فيه بس ع الجوال اتوقع تطول اكثر  
جدا مريحه و الصوت فيها خيالي ، تعرفون ال 3D وكذا تحسون انكم بحلم مره تهبللل حلال فيها كل ريال  
يجيها معها سلك شحن طبعا + وسلك عادي اذا تبون تشبكون ع السوني ...المزيد
اذا بتشبكونها ع جهازكم الاب توب اضغطو طوالييي ع زر التشغيل لين تشوفون اللمبه تطفي و تشتغل بسرعه وبيطلع لكم اسمها انا واجهتني المشكله هذي وهذا حلها 
 دعواتكم لي بالفل مارك 🤍🤍",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,الصدق السماعه ماتوقعتها كذا عزلها 80% لا بأس، الصوت واضح جدآ وناعم مايسبب لك اي ازعاج حاليا لها معي ٣ ايام الصدق معرف كم يقعد شحنها لاني اشحنها يومي🫠 لاكن استخدمتا ٧ ساعات استهلكة من شحنها 10% يعني صارت من ١٠٠ إلى ٩٠ تعتبر حلوه على استخدامي لها اصدق ماندمة على شرائها وسوني شركة معروفه غنيه عن التعريف، العيوب الي لاحظتها بالسماعه اني اول ما افصلها من جهازي تتصل بجهاز الي جنبي الصدق مدري كيف اخصصها لجهازي يعني لو حد جنبك فاك بلوتوث مجرد انك تفصل البلوتوث ولا تطفي السماعات بتتصل بجهازه على طول 😟💔..,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,3,جودة الصوت ممتازة، لكن أداء الميكروفون ضعيف. يشكو الشخص الذي أتحدث معه أثناء المكالمات باستمرار من أن صوتي يبدو آليًا، وأحيانًا كأنني أتحدث من مكان ما تحت الأرض. أراقب هذه المشكلة منذ أسابيع، ظنًا مني أنها قد تكون بسبب الإشارة. ومع ذلك، بغض النظر عما إذا كانت الإشارة قوية أم لا، يبدو صوتي دائمًا غير واضح وآليًا.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,توفر سماعات الرأس Sony WH-CH720N تجربة صوتية رائعة مع جودة صوت ممتازة وإلغاء فعال للضوضاء (ANC). من المستويات العالية الواضحة إلى الجهير العميق، يكون الأداء الصوتي لا تشوبه شائبة، مما يجعل كل جلسة استماع ممتعة. تعمل ميزة ANC على حجب الضوضاء الخارجية بشكل فعال، مما يعزز الانغماس في الموسيقى أو الأفلام. بشكل عام، توفر سماعات الرأس WH-CH720N مزيجًا مثاليًا من جودة الصوت وتقنية إلغاء الضوضاء النشطة (ANC) والجهير، مما يجعلها الخيار الأفضل لأي شخص يبحث عن سماعات رأس لاسلكية عالية الجودة.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,لقد نزلت إلى حفرة أرنب بحثًا عن أفضل سماعات رأس NC، وقد تبين أنها الأقل تكلفة ولكنها تتمتع بنفس الصفات مثل JBL وAirPod Max وBeats وBOSE والمجموعة بأكملها، لقد حصلت عليها لكونها ميسورة التكلفة ولكنها لم تخيب أملي، وإلغاء الضوضاء هو 6/10 على الرغم من أنني أستطيع سماع المناطق المحيطة بوضوح، وجودة الصوت 9/10 قبل تعديله في التطبيق و10/10 بعد القيام بذلك، أحب مدى خفة وزنها.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,1,استلمتُ سماعات سوني CH720N بدون ختم أو تغليف مناسب. بدت العلبة وكأنها مفتوحة بالفعل، مما يثير الشكوك حول كونها مستعملة أو ربما غير أصلية. شعرتُ بخيبة أمل كبيرة من هذه التجربة، فقد توقعتُ منتجًا جديدًا تمامًا ومُغلّفًا. يُرجى مراجعة هذا الأمر والتأكد من أصالة المنتج.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,لقد واجهت بعض المشاكل مع المساعدين الصوتيين. لا يعمل Alexa على الإطلاق، وهو أمر مخيب للآمال حقًا. من ناحية أخرى، يعمل Google Assistant في بعض الأحيان ولكنه يفشل في الاستجابة في أوقات أخرى، وهو أمر محبط. إنه حقًا أمر متقلب بين الاثنين، وكنت أتوقع أداءً أكثر ثباتًا. نأمل أن يتم حل هذه المشكلات قريبًا، ولكن في الوقت الحالي، لا يرقى إلى مستوى التوقعات.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"Yall it’s finally here after just three days from ordering it! Love it sooo much, the noise canceling is insane I dont even know where to start from. أنصح فيها موت وتراها خفيفة على الأذن مو ثقيلة مره
شاحنها برضو يقعد على حسب استخدامك لها. حملوا برنامجها بس و استمتعوا بالتغييرات اللي تناسبكم.
وترى تقدرون تشبكونها على جهازين، شبكتها على اللاب والجوال بنفس الوقت وضبطت كم مرة ومرتين لا فما عاد جربتها",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"صراحة مره حلوه واحلى شي العزل حرفيا تقريبا 80% 
وكمان الشحن يعني مر انحين اسبوعين وانا استعملها يمكن حدود ساعتين باليوم ماشحنتها غير مره !! ومرات حتى انسى انها مشبوكه بالايباد وتقعد شغاله صراحة تقييمي لها عشرة من عشرة وانصح الكل ياخذها انا اخذتها للجامعه وان شاءالله تفيدني 👍🏼",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,صدق صدق عزل خرافي نفس اللي سمعته و جودة الصوت خياااالل مره كانك داخله جوا الفيديو اللي تسمعينه وعاد مع المسلسلات خيال مره+ إللي عجبني اقدر اتحكم بالعزل اذا ألغيه او لا والحلو انها تشتغل بالتطبيق حق سوني وفيه كل شي تحتاجه بالمختصر تصل للطالبه الجامعيه,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,أمي التي هي عربية استمعت معهم لوفي وبدأت في الرقص إنهم رائعون مشكلتهم الوحيدة هي إذا كان لديك صوت مرتفع الناس الذين يجلسون بالقرب منك يمكنك سماع القليل ولكن لم تكن هذه مشكلة بالنسبة لي أنا لا أرفع الصوت كثيرًا لذا نعم وهم مثاليون فقط,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"أولاً، الصوت رائع ولكن إذا كنت ترغب في ذلك إذا كان مرتفعًا جدًا، فسيتمكن الأشخاص الموجودون بجانبك من سماع القليل
يوجد تطبيق يمكنك تنزيله يخبرك بالمدة التي استخدمت فيها سماعة الرأس ويمكنه أن يصنف الصوت من حولك إذا كان ذلك مفيدًا أيضًا",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,3,استلمتُ المنتج غير مُغلَّف. اختبرتُه للتأكد من عمله، لكن للأسف، الميكروفون لا يعمل على واتساب أو المكالمات.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,2,الكنتج خفيف جدا وكأنك شاريه من البطحه من كثر ما حسيت انه تقليد ، اذافة الى ذلك لا يوجد به حساسات ، وغير مريح عند لبسه فى الرأس ، لا انصح به,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,أحب جودة الصوت.. وهي ناعمة وليست ثقيلة.. الشيء الوحيد الذي لا يعجبني هو أنه إذا كنت تستمع إلى الموسيقى، فسوف يسمعها شخص ما بجانبك.. ولكن بشكل عام فهي جيدة وموصى بها 😊,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,2,إنه مفتوح بالفعل. وغطاء السماعات ليس جيدًا. حاولت استخدامه، لكن الميكروفون ليس جيدًا، فهم لا يسمعونني جيدًا.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"اولًا: العزل: على سعر السماعة العزل مميز العزل ليش عزلًا كليًا ولكن عزل مميز ومناسب لكل الظروف مثل؛ التمارين والسفر والاستعمال اليومي العادي وهو الافضل لاستخدام السماعة.. إذا كان ودك بعزل خارق عن تجربة ارفع الميزانية واشتري الاصدار الاعلى اصدار الWh-1000xm5 اتوقع هذا اسمها لاني ناسيها لكن السماعة هذي كانت عندي مميزة فالعزل وادائها على سعرها. 
ثانيًا: الصوت والباس: ممتاز وواضح جدًا ما شاء الله، خصوصًا مع التطبيق الي يجي مع السماعة من المميزات؛ تعدل الباس على الطريقة المناسبة مثل هادئة صاخبة قوية بشكل بسيط مريحة بطريقة استماعك، ومع خاصية ٣٦٠ ممتازة اذا كنت شخص مهتم للمسلسلات ...المزيدوالافلام فهي ميزة مميزة لشي مثل كذا فكونها تعيشك الاجواء، ونقاوة الصوت مميزة وجميلة. 
ثالثًا وأخيرًا: شكل السماعة والراحة: السماعة ممتازة وتاخذ شكل الاذن من التطبيق لتوافق السمع معك.. صدقًا المزايا فسماعة بسعر لا يصل لل٥٠٠ حتى هو امر قوي وتحدي صعب جدًا على اي شركة، وراحة ونعومة مميزة، السماعة اذا كنت محتاج شي بسيط يلبي احتياجات بسيطة مثلي. اذا كنت شخص مهتم بالسماعة جدًا افضل لك السماعة الاغلى الي ذكرتها.",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,1,أفتح حتى النهاية دون أن أكسر أي ملصقات ختم,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,2,لا أعلم إذا كان هذا المنتج أصليًا، لم يكن الصندوق مغلقًا ويبدو وكأن هذا الصندوق تم فتحه عدة مرات من قبل...,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,ما لا يعجبني هو أنه لم يتم ختمه في الكرتون وتم تمزيقه أيضًا,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,حلووو مراا و العزل تقريباً 70٪ خفيفه و ما تعور الاذن ما جربت المكالمات فيها بصراحه بس تسجيل الصوت فيها ممراا حلوو و واضح ججداً,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,الجودة من الدرجة الأولى. الصوت ليس بالضبط ما كنت أتوقعه، لكنه لا يزال جيدًا بشكل عام.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,اعجبتني مره وصوتها فخم وصافي وعزلها حلو لسعرها ولها تطبيق خاص فيها اذا حاب تعدل على الصوت حقها وفيه مميزات كثيره بس انصحكم ولله فيها وبقوه,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"رهيبه مره من ناحيه الراحه والصوت والعزل بس لازم الصوت يصير متوسط عشان مايطلع "" اصلا حتى لو كان مو مره مرفوع الصوت يكون مره كويس "" + السماعه اصليه ولها برنامج",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,مرههههه تجننن وعزل مرههه رهيب بس المشكلات ماتشبك على لابتوب هواوي بس ايباد هواوي وجوال أيفون تشبك عادي بس والله مرههه حبيتتتتههههاااااا,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,هذا أمر مذهل بالنسبة للسعر، مثل إلغاء الضوضاء المذهل والسمع بزاوية 360 درجة أمر رائع للعبة Call of Duty,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,أحب هذه السماعات. تتميز بجودة صوت ممتازة وصوت جهير قوي، وهي خفيفة الوزن وتستحق سعرها.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,في الأساس، أنا أحب علامة SONY التجارية ومنتجاتها ولا أشعر بخيبة الأمل أبدًا هنا,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,3,"السماعه جميله والله مابي اظلمها، مافيها عيوب ولكن الظاهر اني سمعت عنها مدح كثير كثير فيوم شريتها انصدمت فيها شوي، العزل قوي لا اسمع يلي حولي و لا يلي حولي يسمعوني، شحنها يجلس معك ٣-٥ ايام على حسب الاستخدام، بس مشكلتها ما تطفي لحالها بعد فتره فانتبهوا.  
انا عندي سماعه jbl 520 فما حسيت اني يوم شريت هذي كان لها داعي او انها كانت اقوى من سماعتي، يمكن عشان كذا اعطيها ٣ نجوم، بعد كان يهمني مايك السماعه عشان المكالمات، يعتبر وسط بس عادي واضح ولكن لقيت ان jbl احسن. ...المزيد
السماعه لها برنامج فيه خاصيه اذا كنت تمشي مثلا يشغل او يطفي العزل على حسب اختيارك، و بعد يمديك تتحكم بالصوت على حسب نغمات مدري صراحه ما حسيت فرق ، بس لو يرجع فيني الوقت صراحه كان ما شريتها و وفرت ال٤٠٠ حقتي 😅 
يلي وده بديل ارخص يشوف سماعات jbl 👊🏻  
و يلي يبي عشان الاسم سوني و كشخه + عزل ياخذها 🦦",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,أعجبني. أنا مندهش جدًا لأنهم أرسلوني قبل موعد التسليم. والجودة ١٠/١٠.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,ممتازه جدا,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,"عمر بطارية جيد، وإلغاء ضوضاء جيد بالنسبة لسعره، فهو بالتأكيد من الفئة العليا، لذا لا تتوقع إلغاء ضوضاء استثنائيًا، ولكنه جيد بالنسبة لسعره. 
الصوت جيد، لكن عليك البحث على الإنترنت للعثور على خلط يدوي جيد. 
التبديل بين الجهازين ليس ممتازًا، ولكنه ليس متأخرًا كثيرًا عن المستوى المطلوب. 
المادة ليست الأفضل، لذا عليك الاهتمام بها. ...المزيد
الخلاصة: جيد جدًا بالنسبة لسعره، إذا كنت تستطيع تحمل تكلفة XM4-XM5، فانتهزه بالتأكيد، أما هذه فلا.",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,المنتج ممتاز جدًا وكما هو موضح وأوصي به. شكرًا لك.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,جودة الصوت جيدة بالنظر إلى الميزانية الثابتة ولكن أردت تسليط الضوء على عمر البطارية الرائع 🤩,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"صوتها حلوو مرهه مرههه عزلها جداً رهييب بس لاتخلي صوت اعلى من النص لانه صوت بيطلع برا حتى لو كان تحت نص رهيبه  
جودتها مرهه حلوهه شكلها حلوو تلم الاذن كلها راحههه على الاذن ومع النظارة مرههه 
اذا بتشبكي السماعه مع اي جهاز لازم الجهاز يكون محمل فيه تطبيق نفسه لان لو مومحملته ماتقدري تشبكي فيها غيرها كل شي من الكرتون نفسه فيه رقم من سماعه نفسها من عند الاذن حقها عشان يفتح تطبيق عندك الكرتون فيه باركود وفيه كل شي عشان كذا لاتضيعوا كل شي سماعه نفسها فيها كود رقم مكون من ست ارقما تقريبا فرق الاسفنج حق الاذن الكرتون فيه التطبيق حق ...المزيدسماعه اول ماتفتحي الباركود بيخليك تحمليه بس حملته شبكت غيرها ماعرفت كيف استخدم التطبيق وشكراً 🩷",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,ممتاز أنا حقًا أحب هذا المنتج خاصةً عندما أستخدمه للموسيقى الهادئة.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,3,"عزل الصوت جيد جداً  
مستوى الصوت ممتاز 
فيه تطبيق للسماعه ماعرفت له زين بس مبدئيا كويس 
الشيء السيء فيها اذا بغيت اشبكها بالايباد لازم اسوي لها حذف من بلوتوث الجوال ( مب افصلها من الجوال لا حذف كامل من جهة البلوتوث وتقعد وقت عشان يطلع اسمها بالايباد مع اني حطيت بالتطبيق السماح بالاتصال بجهازين لكن ما ضبطت) ...المزيد
الشيء الثاني الشحن يعل القلب اشحنها فل وبستخدمها القاها طافيه واجلس ساعه احتريها تشحن",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,لقد استلمته بالأمس، الجودة جيدة والصوت أفضل، أنا حقًا أحب هذا 👍👍,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"تجننن خفيفه وثابته وصوتها عالي والعزل كويس بعد فا المهم انصح فيها.
وشكراً على التوصيل السريع🫶🏼",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,حصلت على المنتج كما توقعت وجودة الصوت جيدة جدًا أيضًا. شكرًا لك.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,3,الشيء المميز فعلا انها مريحه ، بس كسماعه ب ٦٠٠٠ جنيه مفروض تقدم قيمه اكبر من كده و لو حتى ف جودة الصوت ، عزل الصوت بنسبة ٥٠ ف الميه بالكتير ، تقريبا ساعات تشغيل ٣٠ ساعه مش متأكد ، كتجربه عامه كويسه ، بس كنت مستنى انها تبهرنى بجودة صوت الصراحه موجوده ف سماعات سلك ب ١٥٠ جنيه حرفيا ، و ندمت انى مجبتش ال anker space q 45 ،  حتى السونى مش جاى معاها علبه للسماعه ، تقييم عام للسماعه مقيمه مقابل السعر ٦ من ١٠,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,كل شيء جيد الأصوات والمظهر بسيط للغاية والألوان جيدة جدًا وخفيفة الوزن.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,لقد فوجئت جدًا عندما بدا الأمر جيدًا جدًا، فقط أغمض عينيك واشتريه,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,السماعه ممتازه بس الصوت فيه تشويش خفيف التقييم 9 من 10,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,السماعة تسوى اكثر من قيمتها، رائعه مريحه وجودة الصوت ممتازة,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,أنا أحب هذا المنتج، الصوت جيد، السعر يستحق ذلك، موصى به للغاية,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,1,جاني بهذي الطريقة كأنه مفتوح!,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,سماعة جدا ممتازة كجودة  وصوت وعزل وانصح بها بشدة,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,أستخدمها منذ أكثر من شهر. إنها رائعة حقًا. خاصةً إذا كنت تخطط لاستخدامها في صالة الألعاب الرياضية أو الجري، فهي مريحة للغاية. ليست ضيقة جدًا، وفي الوقت نفسه، لا داعي للقلق بشأن انزلاق السماعات من أذنيك. جودة الصوت ممتازة، وإلغاء الضوضاء ممتاز.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,ممتاز 💯💯,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,"بعد استخدام شهر الا يومين : 
اعجبني جودة الصوت فيها، الحقيقة ماحبيت نظام العزل من ناحية الراحة على الأذن لكن مستوى عزلها جيد جدا وليس ممتاز لكن يعزززل  
بالنسبة لي مريحة يما تنحط على الأذن وخفيفة تعتبر  
ماشاءالله افضل شيء فيها بطاريتها تطول تطول تطول اللهم بارك ...المزيد
وفي ميزة بالتطبيق تقدرون تغيرون اعدادات شدة الصوت وحتى مستوى العزل اللي تبونه وتقدرون تتحكمون فيهم  !  
سرعة توصيلها بالجهاز سريعة عن طريق البلوتوث",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,1,أنا من الناس إلى عندي اهم شي جودة الصوت شفت مراجعات كثيره عنها ويوم شريتها واستخدمتها ما تحملتها صوتها مثل صوت سماعة البقالة الي ب 15 ريال والله من قوت الصدمه سويت استرجاع في نفس اليوم غالي واخرتها كذا حتى سماعة انكر إلى ب 100 ريال افضل صدق خاب ضني في سوني والى اهم شي عنده الصوت ابعد عن سوني مدح على الفاضي ماتسوى ريال,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,التوصيل والمنتج جميلين ومثاليين,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,منتج جيد جدًا للألعاب 📞 📲,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,سعر عادل يبدو لطيفًا ومريحًا….,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,"جميله تجنن و في ابليكشين 
و عزل صوت و كثير أشياء منجد مفيده بس الشي الوحيد اللي عانيت منه انه لو جتني مكالمه ، الصوت شوي يكون مو واضح من الشخص الآخر ، أنا اقدر اسمعهم زين بس وقت اتكلم يكون شوي مشوش. بس يعني عادي مو مشكله كبيره هي ك سماعة تجنن و منجد لسعرها واووو",Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,1,يجب على نون التوقف عن توصيل المنتجات غير المغلفة للعملاء، أو الإشارة في وصف المنتج إلى أنه غير مغلف. هذا الأمر يتكرر مع معظم المنتجات. أمر محبط للغاية، وغير راضٍ، ومخيب للآمال.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,أعتقد أن إلغاء الضوضاء ليس دقيقًا.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,منتج آخر رائع من سوني. هذا بديل لمن يبحث عن سماعات JBL. وضوح الصوت وصوت الجهير يصل إلى المستوى المطلوب، خاصة عند مشاهدة الأفلام. لن تشعر بالثقل حتى عند الاستخدام لفترة طويلة. أفضل سماعة لهذه الفئة السعرية. كابل الشحن ذو طول صغير ولكن كابل aux يتمتع بطول جيد للتوصيل. فى المجمل، منتج رائع.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,4,مُوصى بها بشدة في هذه الفئة السعرية! صوت نقيّ للغاية يُضاهي سمعة العلامة التجارية. إلغاء ممتاز للضوضاء، صوت متوازن دون أي خشونة، وتصميم مريح يُناسب الأذن تمامًا.,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,من افضل السماعات الي جرّبتها احسن من jpl خفيفه مره على الأذن و العزل فيها مرره حلو صوت مكيف الشباك يعزله كانّه مافي صوت مكيف و لها تطبيق تتحكم بالصوت و إذا تبي جهازين يشبكون على السماعة و تقدر تصور أذنك و تتشكل السماعة لأحسن وضعيه مريحه لأذنك و يمديك تسوي مود للصوت إذا تبيه عزل تام أو مستوى صوت محدد لكل مود لاتترددون إذا بتشترونها,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,رهيبه وصوتها قوي وعزلها رهيب,Noon
Sony WH-CH720 Noise Cancelling Wireless Headphones Bluetooth Over The Ear With Mic For Phone Call White,N53391762A,5,تجنن وعزلها جيد جدًا، وباللبس مريييحهه ومع النظارة 👍👍,Noon
