stars,review,district,governorate
1,"أنا مش فاهم الموضوع كويس أوي, بس اللي أعرفه إن الأكل بيتوزع على الناس وبتروح عليهم لحد باب البيت. المشكلة الوحيدة هي إنهم بيقبضوا فلوس كتير جدا علشان أكل شوية عيش كده, يعني لو كان فيه تنظيم أفضل للأكل ممكن نخلص منه ونعمل حاجة أحسن للناس.",مكتب سناء للتجارة,الجيزة
5,"أنا سعيد جدا بالخدمة, لأنها كانت سريعة ومريحة. شكرا جزيلا على تقديم مثل هذا البرنامج الممتاز!",جمعية مطبخ التحرير,القاهرة
5,"يا جماعة, أنا عايز أتكلم عن خدمة التموين اللي احنا بنستفيد منها في سوهاج. بصراحة, إنها بتكون رائعة جدا وممتازة, فأنا بحب أوي أني أكون قادر على الحصول عليها بكل سهولة ويسر. بفضلها, نحن مش محتاجين نروح كتير علشان نحصل على احتياجاتنا الأساسية, وده يعني إننا نقدر نستغل وقتنا بشكل أفضل ونعمل اكتر. شكرا للحكومة على تقديم مثل هذا النظام الرائع!",مكتب نوران للتغذية,سوهاج
2,"أنا مش فاهم حاجة, يا ريت تشرحلي أكتر?",مكتب سند التموين,الجيزة
1,"أنا مش مرتاح للخدمات دي خالص! أنا عايزها تتحسن, عشان نقدر نستفيد منها حق الناس. لو مفيش تحسن هيبقى صعب أوي نتقبلها ونقدر نستخدمها بشكل يومي.",مكتب الأغذية الصحية,الدقهلية
4,"أنا سعيد جدا بتلقي التعليقات على خدمات التموين في محافظتنا الحبيبة! أعتقد أنه من الأفضل دائما الاستماع إلى رأي الناس لتحسين الخدمات المقدمة لهم, خاصة عندما يتعلق الأمر بجزء أساسي مثل التموين الذي يعتمد عليه الكثير منا يوميا. شكرا لك على مشاركتنا رأيك وأرجو ألا تتردد في مشاركة المزيد من الأفكار والاقتراحات لتطوير وتحسين خدماتنا مستقبلا. تحيا مصر وشعبها العظيم!",مكتب هناء للتغذية,القاهرة
3,"أهلا يا فندم, أنا سعيد أنك سألت! للأسف, لم أتمكن من كتابة الرد على سؤالك لأنه يتطلب مني استخدام اللغة العامية المصرية واللهجة التي قد يكون من الصعب فهمها بالنسبة لي كمساعد ذكاء صناعي يعتمد على البرمجة واللغة البرمجية وليس الإنسان. ولكني سأحاول تقديم بعض النصائح لك حول كيفية تحسين مهاراتك اللغوية والاجتماعية عبر الإنترنت.  

أولا وقبل كل شيء, استخدم دائما اللهجات العامية المحلية عند الكتابة للتواصل مع الآخرين الذين يتحدثون نفس اللهجة, هذا يساعدهم على الشعور",مؤسسة الغذاء الصحي,بورسعيد
1,"أنا مش عارف ليه الناس بتقول إن خدمة التموين في مصر سيئة جدا! بصراحة, بعد تجربتي مع الحكومة المحلية في حي الزمالك, أعتقد أنها ليست بهذا السوء. على الأقل, بيتم توصيل الطعام بانتظام وفي الوقت المناسب. ولكن الأمر الذي يضايقني حقا هو الطريقة التي يتعاملون بها معنا كمواطنين عاديين. كأننا مجرد أرقام بالنسبة لهم ولا يهمهم إننا بشر أيضا! أتمنى لو أنهم يهتموا أكثر بخدمة العملاء بدلا من التركيز فقط على الربح.",مكتب هناء للتغذية,القاهرة
1,"أنا فعلا مش عارف أعمل حاجة! كل مرة أروح فيها للمطعم, الأكل بيبقى بارد وبيبقوا بيشتكروا علينا! ده حتى لو كان عندنا فلوس ندفعهم! إحنا محتاجين حل علشان نقدر نأكل كويس ونعيش حياتنا بشكل طبيعي.",مكتب الأغذية المتكاملة,الإسماعيلية
4,"أنا مش فاهم إيه المشكلة مع التموين! لو كنت جعان ومش عارف أكل, هنزل أشتري أي حاجة بس! لكن لأ ده كل يوم نفس الكلام - البقوليات والحاجات الأساسية اللي لازم الناس تعيش بيها. ممكن يكون فيه ناس بتحب الأكل الحلو أكثر من الحاجات الصحية, ولكن برضه مفيش داعي نفضل نقول كده على طول! إحنا محتاجين نفكر في حل حقيقي للمشكلة دي ونعملها بجد عشان نقدر نحسن الوضع.",مكتب سناء للتجارة,الجيزة
5,"تحية طيبة للجميع, أنا سعيد جدا بالإجابة على سؤالك بخصوص خدمة التموين بمحافظة بني سويف. بصراحة, أعتقد أنها أفضل الخدمات التي تقدمها الحكومة للمواطنين. كل شهر أتلقى حصتي وأجدها كاملة ولا يوجد نقص فيها أبدا. أقدر المجهود المبذول لتوفير مثل هذا النظام الفعال والمتاح لأي شخص يحتاج إليه. شكرا لكم جميعا!",مكتب التغذية المستدامة,بني سويف
3,"أنا مش عارف أتكلم بصراحة, ولكن أعتقد أنه يمكن تحسين الخدمات أكثر. نحن بحاجة إلى المزيد من الشفافية والمساءلة, لأن الناس محتاجة تعيش بكرامة. أتمنى أننا نقدر نحقق التغيير ونصبح أفضل. شكرا لك!",مؤسسة إمداد,القاهرة
3,"أنا عايز أقول إن خدمة التموين في قنا مش كويسة خالص, إحنا بنشتغل فيها بجد وبنحاول نعملها أحسن, لكن للأسف مفيش دعم كافي مننا عشان نقدر نحقق الهدف ده. احنا محتاجين فلوس اكتر وبكره هنشوف كيف هي الحال. شكرا.",جمعية مركز الخير,قنا
4,"أنا سعيد جدا بخدمة التموين في بورسعيد, لأنها بتوفرلي الحاجات اللي بحتاجها وبتحسن جودة حياتي اليومية. لكن للأسف, بعض الأوقات بيصير فيها تأخير في التوصيل وبنحتاج نعمل وقفة علشان نحافظ على الجودة والتميز ده. شكرا!",مؤسسة طعام البوابة الجديدة,بورسعيد
4,"يا جماعة, أنا مش عارف أقولكم إيه بخصوص خدمات التموين دي! هي فعلا كويسة بس أحيانا بتأخر كتير أوي وبتقعلي مشاكل مع توصيل الطلبات. أتمنى أنهم يعملوا على تحسينها عشان الناس اللي بستخدموها تقدر تستمتع بالخدمة بشكل أفضل.",مكتب التعاون الغذائي,الإسكندرية
4,"أنا سعيد جدا بهذه التجربة, لكن هناك بعض المشكلات البسيطة التي تحتاج إلى تحسينات. أولا, الأسعار مرتفعة شوية بالنسبة للطعام المقدم, ثانيا, جودة الطعام ليست جيدة كما أتمنى, وثالثا, المواعيد أحيانا مش متحققة بشكل جيد. ولكن على العموم, شكرا جزيلا لكم على هذا الجهد المبذول وأتمنى تحسن الأمور مستقبلا. تحياتي للجميع!",شركة مروة للطعام,مطروح
1,"يا جماعة, أنا عايز أقول حاجة بخصوص خدمة التموين في البحيرة. بصراحة, هي مش كويسة أوي! حتى لو كانت متوفرة عندنا, إلا أنها دايما متأخرة جدا ومش فاضية أبدا. وأكيد ده سبب رئيسي عشان الناس بتشتكي منها كتير. أتمنى أنهم يقدروا يحلوا المشكلة دي بأسرع وقت ممكن. شكرا لك.",جمعية مطبخ البركة,البحيرة
1,"أنا مش عايز أقول على الخدمات اللي بتقدمها الحكومة, لكن هي فعلا بحاجة للتطوير. احنا بنشتكي دايما من سوء الخدمة والتأخر المستمر. أتمنى لو تتغير الأوضاع وتحسن جودة الخدمه علشان نقدر نحترم ونقدر كل الجهود المبذولة.",مؤسسة دوز,القليوبية
1,"أنا مش عارفة أتكلم عنك, يا ريت تقوليلي رأيك في الموضوع ده.",مكتب التغذية,البحيرة
2,"أنا جيس, مقيم في المنصورة بمحافظة الدقهلية. بصراحة مش راضيين على خدمات التموين هنا, لأن الأكل بتاعنا بقا مريب جدا. حتى لو كان يوم الجمعة عندنا حاجة special wey احنا نستنى عليه كتير عشان ناكله, بس للأسف إحنا بنشوف حاجات غريبة بتتكرر كل مرة. زي مثلا بعض الناس بتحصلهم مشكلة مع الطعم, وبعضهم بيشتكوا من عدم النظافة. بالإضافة إلى أننا بنحس دائما بأن الأسعار مرتفعة شوية مقارنة بالجودة اللي بنحصل عليها. وبالتالي",مكتب التموين,الدقهلية
1,"أنا جيس, مواطن مصرى كتب تعليقا على خدمة التموين فى محافظتنا بالمنيا عبر التواصل الاجتماعى. للأسف, كانت تجربة سيئة جدا مع خدمة التوصيل, حيث وصلت السلع بعد فوات الأوان ولم تكن طازجة كما توقعت. هذا جعلنى أشعر بالإحباط وأريد تغيير النظام بالكامل. أتمنى لو يتم تحسينه مرة أخرى لأن الناس محتاجين الحاجات دى فى حياتهم اليومية.",مكتب نور الحياة,المنيا
5,"أنا سعيد جدا بالخدمات المقدمة من التموين في الأسكندرية, فهي فعلا ممتازة وممتازة للغاية. كل الخدمات التي تقدمها الحكومة رائعة ومميزة ولا يوجد بها أي مشاكل على الإطلاق. شكرا لكم جميعا وشكرا للحكومة الرائعة والجميلة.",مكتب الخير,الإسكندرية
2,"أنا مش راضيا خالص عن خدمات التموين في محافظتنا, رغم كل الكلام اللي بيتقال عنها إنها بتتقدم, لكن الحقيقة هي أنها لسه بعيدة جدا عن الجودة والأمانه. بنشتكي من نقص السلع الأساسية ونقص الرقابة على الأسعار, وبنعاني كمان من تأخير التوصيل وعدم الانتظام فيه. وبنتمنى بجد إننا نحصل على مستوى أفضل من الخدمات في الفترة القادمة, عشان نقدر نعيش بشكل مريح ونقدر نستمتع بحياتنا بدون مشاكل.",مكتب الأغذية الصحي,الغربية
5,"أنا سعيد جدا بأن الخدمه بتقدم بشكل كويس جد, وأنا متأكد إنها هتستمر أحسن وأحسن على طول! شكرا ليكم يا حكومة مصر العظيمة!",مكتب الطيبات,دمياط
3,"أنا مش فاهم حاجة من اللي بتقوله, بس أنا عايز أقول إني راضى تماما عن خدمات التموين في محافظتنا. كل الحاجات بتيجي على الوقت وبتكفي الحاجة بتاعتي ولعياللي معايا. ربنا يكرمكم يا جماعة!",مكتب لوجيستيات التموين,الجيزة
3,"أنا مش عارفة أقول إيه, بس ممكن أكون صادقة وأقول إن خدمة التموين محتاجة تطوير كبير علشان نقدر نستفيد منها بشكل أفضل. ده لو إحنا عايزين فعلا نقضي على الجوع والفقر!",مكتب التغذية المثالية,السويس
3,"يا جماعة, أنا أكتب لكم تعليقا على خدمة التوزيع بتاعتنا في القليوبيه. بصراحة مش راضيين عنها خالص! كل شهر بنستلم الحاجات المطلوبة لكن بتكون ناقصة كتير أوي وأحيانا بيكونوا بيقولو أنهم نسيوها. وأنا شايف إنه لازم يتغير الحال ونحصل على توزيع أفضل وأسرع. ده كله عشان نقدر نخدم بلدنا أحسن. شكرا لكومنتاتكم.",مؤسسة طيبة للأغذية,القليوبية
4,"السلام عليكم ورحمة الله وبركاته, أنا مواطن مصري أكتب تعليقا على خدمة التموين في مدينة القاهرة. بصراحة, أقدر مجهودات الحكومة لتوفير الدعم الغذائي للمواطنين خاصة خلال الظروف الصعبة زي الكورونا لكن برضه مش راضيين عنه تماما. إحنا محتاجين نطور ونحسن جودة الطعام المقدم وكمان أسعار كتير غالية بالنسبة لينا. شكرا لكم وأتمنى تحسنوا الخدمة أكثر. تحياتي.",مركز الطعام الصحي,القاهرة
5,"أهلا يا صاح, أنا سعيد جدا لخدمة التموين في المحافظة البحيراية! إنها فعلا ممتازة, مش هتلاقي أحسن منها. بجد, شكرا جزيلا على الجهد الرائع والتوصيل السريع للمنتجات الطازجة والصحية اللي بيتم توصيلها للبيت كل شهر. ربنا يبارك فيكم ويوفقكم دايما. تحياتي للجميع.",مكتب التغذية,البحيرة
2,"أنا مش عارف أتكلم على حاجة ما أعرفهاش خالص, لكن ده رأيي الشخصي لو حد عايز يجرب الحاجات الجديدة زي كده يبقى ربنا يكرمهم ويوفقهم.",مجلس التعاون الخليجي للغذاء,القاهرة
1,"أنا حبيت أشارك تجربتي مع خدمة التموين, ولكن للأسف مش بنفع أقول إنها ممتازة. بصراحة, كانت تجربة سيئة جدا. الطلب اتأخر كتير وكمان كان فيه أخطاء في التوصيل. أتمنى أنهم يعملوا على تحسين الوضع عشان الناس اللي بتستعمله تستفيد فعلا.",شركة بيست فودز,الإسكندرية
4,"أنا سعيد جدا بتلقي خدمتكم المتميزة والتغذية الجيدة التي تقدمها لنا يوميا, لكن هناك بعض الأمور الصغيرة اللي محتاجة تحسين زياده, مثل تقديم المزيد من الخيارات الصحية والأطباق المتنوعة. شكرا لكم على مجهوداتكم المستمرة لتحسين الخدمات المقدمة للمواطنين.",مكتب نور الخير,كفر الشيخ
3,"أهلا وسهلا يا شباب, أنا جيس وأنا بعلق على خدمات التوزيع اللي بيقدمها المحافظ في الجيزة. بصراحة مش راضيين عنها خالص! كل شوية بنشوف مشاكل بتضايقنا جدا. لازم نتحرك ونغير الوضع ده قبل ما يزداد سوءا. احنا نقدر نعيش كويس بس بدون الخدمات دي. #خدمات_التوزيع_في_الجيزة",جمعية البيت السعيد,الجيزة
4,"أنا سعيد جدا لخدمة التموين في محافظه سوهاج لأنها تساعد الناس اللي محتاجين واللى مش لاقيين فرصة كفاية عشان يأكلوا كل يوم, لكن لو نقدر نطورها ونضيف عليها بعض الأشياء زي مثلا توفير المزيد من الأطعمة الصحية واللي الناس تقدر تستمتع بيها مع الأكل الأساسي ده يكون أفضل بكثير. شكرا جزيلا على الاهتمام.",جمعية غذاء,سوهاج
2,"يا جماعة, أنا عايز أتكلم عن خدمة التموين في الجيزة على فيسبوك دلوقتي. أنا مش سعيد أوي بيها لأنها كويسة جدا بالنسبة لي. هما يعطوني اللي محتاجه بس للأسف مفيش تنوع في الأكل, يعني كل يوم نفس الحاجات بالضبط. وأكيد لو كان فيه تنوع كنت أقدر أستمتع بالأكل أكثر وأشرب الشاي كمان. أتمنى أنهم يغيروا الوضع ده قريب عشان الناس تستمتع بالخدمة أكتر. شكرا لكم.",مكتب سناء للتجارة,الجيزة
2,"أنا سعيد جدا أنني استطعت تقديم لك المساعدة التي كنت تبحث عنها, وأتمنى أن يكون لديك الآن فهم أعمق لكيفية عمل الذكاء الاصطناعي والتعلم الآلي. إذا كان لديك أي أسئلة أخرى أو تحتاج إلى مزيد من التوضيح حول هذا الموضوع, فلا تتردد في طرح المزيد من الأسئلة. سأكون سعيدا بمساعدتك مرة أخرى!",مكتب الطعام الخير,البحيرة
2,أنا مش فاهم إيه هي مشكلة التموين! احنا بنستلم حاجات كتير مش كويسة وبكده يعني أننا نضيع فلوسنا على أكاذيب! أتمنى يكون فيه تغيير قريب لأن ده مش عدل لينا ولا لأطفالنا اللي محتاجين الحاجات دي عشان يعيشوا حياة كريمة. #بنيه_سويس_مش_سعيده,مكتب نور بنى سويف,بني سويف
5,"أهلا يا شباب, أنا جيس من مصر وبحب أشارك تجربتي مع خدمة التموين في محافظة القاهرة. بصراحة مش عارف أقول غير خمس نجوم! كل حاجة كانت حلوة أوي, الأكل كان زي العسل والميكانزمات كانوا متفردين جدا. حتى الأسعار كانت معقولة مقارنة بالأماكن الأخرى اللي زرتها مؤخرا. شكرا على الاهتمام بأهلنا في القاهرة.",جمعية الحياة,القاهرة
5,"أنا سعيد جدا بخدمة التموين في المحافظة لأنها بتوفر لنا كل اللي محتاجينه وبتقدر ترضي احتياجاتنا اليومية بكل سهولة ويسر. لكن أحيان الناس بتحتاج للمزيد, وأكيد هنتكلم مع بعض ونحاول نحل المشكلة دي علشان نقدر نستمتع بالخدمة كويس. شكرا للمنيا على المجهود الرائع! #المنيا_بالخير_والنجاح",الجمعية المصرية لخدمات التموين,المنيا
3,"أهلا وسهلا يا شباب, أنا جايبة الموضوع النهاردة, ده بخصوص التموين بتاعنا فى الجيزة, مش عارفين نتكلم عنه كتير لكن احنا بنقول إن الأمر صعب جدا علينا كلنا, يعني إحنا بنستنى البطاقة كل شهر عشان نأكل, ونفسي بقى لو كان فيه حد بيساعدنا كده يبقى أحسن لينا وللي لسه معندوش بطاقة, ربنا يكون معانا ويبعد عنا المشاكل دي كلها يارب.",مكتب زهراء,الجيزة
3,"أهلا بيك يا زوز, أنا سعيد جدا إني قدرت أساعدك النهاردة. علشان أكون صريح معاك, ممكن أتكلم شوية عن تجربتي مع خدمة التموين في الزقازيق. أولا وقبل كل شيء, أقدر أقول إن دي حاجة كويسة أوي وإن الحكومة بتعمل مجهود كبير عشان توفر لنا الحاجات الأساسية على طول. ولكن الحقيقة أنه في بعض الأحيان بيكون فيه مشاكل كتير وصعبين نحلها. مثلا, الناس اللي ساكنين بعيد عن المركز مش بيحصلوا نصيبهم كويس, وكمان مشكلة التوزيع العشوائي للناس.",مكتب التغذية الصحية,الشرقية
4,"أهلا يا ريس, أنا عاوز أتكلم شوية عن التموين بتاعنا هنا فى الاسماعيلية. بصراحة, احنا بنستمتع بيها جدا ونقدرها عشان بتوفر لنا الأكل دايما وبأسعار معقولة. لكن لو عايزين نقدره أكتر, لازم نبقى متنساش إننا نشتري السلع اللى توفرها الدولة بشكل منتظم علشان نكون مستعدين للحاجات التانية اللي قدامنا. شكرا!",مكتب الأمل,الإسماعيلية
4,"السلام عليكم يا جماعة, أنا عايز أقولكم على تجربتي مع برنامج توزيع الطعام في المنوفية. بصراحة مش كويس جدا, لأن كمية الأكل قليلة ومفيش تنوع ولا طعمها حلو خالص. ده حتى لو كان فيه أكتر, لكن الكمية دي ناقصة ومش كويسة للناس اللي محتاجينها بجد. أتمنى أنهم يعملوا حاجة عشان الناس تقدر تعيش بشكل أفضل. شكرا لكم.",جمعية طيبة للأغذية,المنوفية
4,"أنا سعيد جدا أنني حصلت على خمس نجوم في تقييم خدمات التوزيع, ولكن أعتقد أنه يمكن تحسينها أكثر. نحن بحاجة إلى المزيد من المنتجات الطازجة والأسعار أقل قليلا. شكرا لك!",مكتب الطعام الخيري,أسيوط
5,"أنا سعيد جدا بأن خدمتي للتموين في المحافظة حصلت على تقييم عالي من الجميع. أقدر كل الدعم والتشجيع اللي أتلقاه من الناس, وأعدكم بأننا سنستمر في تقديم أفضل الخدمات للمواطنين. شكرا لكم جميعا وأتمنى لنا دوام الصحة والعافية.",جمعية الشروق,السويس
3,"يا جماعة, أنا عايز أشارك تجربتي مع خدمات التموين في قنا. بصراحة, الخدمات مش كويسة أوي. حصلت على الطعام مرتين خلال الشهر الماضي, لكن كان فيه مشكلة كبيرة في الجودة والخدمة. كانت بعض الوجبات ناقصة المكونات الأساسية وكمان كتير ساخنة, وهو الأمر اللي جعل الناس ترفضه وترفض استلامها. أتمنى لو يتم تحسين الوضع لأن ده حق المواطنين ومش مقبول خالص. شكرا لكم.",جمعية مركز الخير,قنا
5,"أنا سعيد جدا بالخدمات اللي بتقدمها وزارة التضامن الاجتماعي, خاصة خدمة التموين في المحافظات المختلفة. أقدر كل الجهود اللي بتبذلوها عشان الناس تعيش بكرامة وأمان, وأعتبر ده واجبهم تجاهنا كمواطنين مصريين. أتمنى أنهم يستمرون في تقديم خدمات أفضل وبتقدر نقدر نثق فيهم أكتر وأكتر. شكرا لكم!",الجمعية المصرية لتغليف الطعام,القاهرة
2,"أنا جيس, مش عارف أقول إيه عن خدمات التموين هنا فى القليوبية! بصراحة مش فاهم حاجة خالص, كل اللي أعرفه إنه الأسعار غالية جدا ومش معقولة وبالطبع الجودة ضعيفة جدًا. أتمنى لو يكون هناك حل لهذه المشكلة, لأننا محتاجين فعلا لنعيش حياة كريمة ومريحة. شكرا لك.",مؤسسة دوز,القليوبية
5,"أنا سعيد جدا بخدمة التموين دي, لأنها فعلا بتوفر لنا كل اللي محتاجينه وبتساعدنا كتير. بفضلها احنا بنقدر نستمتع بوجبتنا ونرتاح ولا نهتم بحاجات البيت أكتر من اللازم. شكرا على المجهودات دي, وحياتكم سعيدة يا مصريين!",مكتب النهضة,الإسماعيلية
1,"أنا حسيت بالظلم أوي لما جت التموينات, مش عارف ليه كان ناقص شوية حاجات أساسية, وأكيد هي دي الحقيقة الوحيدة اللي أعرفها.",مكتب التموين السعيد,الإسكندرية
5,أنا سعيد جدا بخدمة التموين لأنها تساعد الناس على توفير المال وتوفير الطعام الصحي لهم. لكن هناك بعض المشاكل مثل نقص السلع أحيانا وعدم وجود رقابة كافية على الجودة والنظافة. أتمنى أنهم يحلوا المشكلة قريب عشان نقدر نستمتع بالخدمة بشكل أفضل.,مكتب إطعام القليوبية,القليوبية
3,"أنا عايز أقول إن خدمات التموين في الاسماعيلية مش كويسه أوي, دي فعلا حاجة لازم نتطور فيها ونحسنها عشان نقدر نخدم الناس بشكل أفضل. ده رأيي الشخصي وأتمنى يقدرون يعبروا عنه ويطبقوه على أرض الواقع قريب. تحياتي للجميع!",مكتب النهضة,الإسماعيلية
4,"أنا سعيد جدا بتلقي هذا التقييم الإيجابي لخدمة التموين! أعتقد أننا نبذل قصارى جهدنا لتقديم أفضل الخدمات للمواطنين, وأتمنى أن يستمر الجميع في الاستمتاع بها. شكرا جزيلا على دعمكم وتحملكم معنا.",مكتب السواني,مطروح
1,"أنا جيس, مواطن مصرى مقيم فى محافظه المنيا. عايز أقول إن خدمات التوزيع بتاعت المحافظه مش كويسة على الإطلاق! بنشوف مشاكل كتير جدا مع التوصيل, وكمان الأسعار مرتفعة جدان مقارنة بالخدمات المماثلة فى المحافظات الأخرى. أتمنى لو المسؤولين يتحلوا بالجدية ويحسنوا جودة الخدمات دى قبل فوات الأوان. شكرا لك.",الجمعية المصرية لخدمات التموين,المنيا
1,"أنا مواطن مصري, وأكتب تعليقا على خدمة التموين في محافظتنا, وهي سوهاج. بصراحة مش عارفة أعلق عليها كويس جدا لأنها مرة واحدة بس عملتلي طلب وحطوه في السلة اللي برة المحل, لكن للأسف لم يصل لي حتى الآن. أنا مستاء فعلا لأن ده يعتبر نوع من الغش والخداع للناس البسطاء زيي. أتمنى أنهم يتحسنوا ويصححوا الغلطات دي بسرعة علشان الناس تقدر تثق فيهم تاني.",جمعية غذاء,سوهاج
1,"أنا بجد مش فاهم حاجة! إحنا بنحتاج نتناول حاجات أساسية زي الطعام والملابس, ولا ده بقى بقت مشكلة كبيرة جدا?",جمعية مطبخ إسكندرية,الإسكندرية
1,"أنا مش فاهم حاجة! يعني إيه خدمة التموين؟ وأيه هي المشكلة اللي بتواجهنا مع الخدمة دي? أمال, ليه بعتتني تقييم واحد بس? ده لو كان ممكن كنت أعطيتني أعلى تصنيف ممكن!",مكتب نور الحياة,المنيا
4,"Comment: أنا ساكن في المنصورة, ودي أكتب تعليقا على التموين بتاعنا. الحمد لله إنه أحسن شوية, لكن مش زي الأول خالص. الأسعار بتزيد كل شهر والناس بتشكي في جودة الطعام.",مكتب الأغذية المتكاملة,الدقهلية
5,"يا جماعة, أنا كتبت تعليقا على صفحة فيسبوك بخصوص خدمات التموين في مدينة القاهرة. بصراحة, أخدت خمس نجوم على الخمس! ده لأن كل حاجة كانت بتسير بسلاسة وبدون أي مشاكل. حتى لو كان هناك تأخير طفيف, لكن الشركة اتعاملت مع الأمر بطريقة رائعة. شكرا لكم جميعا على مجهوداتكم الرائعة.",مؤسسة هناء للضيافة,القاهرة
1,"أنا مش فاهم إيه المشكلة مع خدمة التموين, بس هي فعلا حاجة زي الفل خاصة لما يكون فيها أكل كويس وبأسعار معقولة. إحنا محتاجين نطورها أكتر ونوصل لكل الناس اللي بحاجة لها.",جمعية أطفيحي,أسيوط
5,"أنا سعيد جدا بخدمة التموين في محافظتنا لأنها فعلا بتوفر لنا حاجات كتير وبنقدر نأكل ونعيش برضا, ولكن في بعض الأحيان بتبقى طويلة أوي وبنتأخر على الشغل. أتمنى أنهم يقدرون على حل المشكلة دي عشان نقدر نستمتع بيها أكتر.",مكتب الشروق للطعام,الشرقية
3,"أهلا يا فندم, أنا سعيد جدًا للرد على سؤالك بخصوص خدمة التموين بمحافظة السويس. للأسف الشديد, أعتقد أنه بالرغم من كل المجهودات المبذولة لتحسين الوضع, إلا أنها مازالت بعيدة تمامًا عما نطمح إليه كأمة عربية. الخدمات الأساسية مثل التموين ليست بالمستوى المطلوب ويجب علينا العمل بجد أكبر لتحقيق التغيير الذي نرغب فيه. شكرا لك.",مكتب التغذية المثالية,السويس
5,"أنا رحت أستخدم خدمة التموين في بور سعيد, وكل حاجة كانت على قد الكمال! كان كل اللي عايزه موجود وبكميات كبيرة جدا. أنا كنت خايف أوي قبل كده لما سمعت عنها بس بعد تجربة حقيقية, أقدر أقول إن دي خدمة ممتازة ومش هتقدر تشوف أحسن منها.",مؤسسة الغذاء الصحي,بورسعيد
5,"أنا سعيد جدا بتقديم تعليقي على خدمات التموين في محافظة القاهرة! لقد كانت تجربة رائعة بالفعل, وأنا راض تماما عنها. الخدمات سريعة وفعالة للغاية, والطعام لذيذ ومليء بالنكهة المصرية الأصيلة. لن أتردد أبدا في طلب المزيد من الطعام أو المشاركة فيه مع الأصدقاء والعائلة. شكرا لكم جميعا على هذا الجهد الرائع.",مكتب التموين,القاهرة
4,"أنا شايف إن خدمة التموين دي كويسة جدا, بس هي محتاجة تطوير شوية عشان توصل لأفضل مستوى ممكن. أنا أشوفها مهمة جدا للناس اللي مش قادرين على الأكل بشكل كويس, وكمان بتوفر وقت ومجهود كتير للأشخاص التانيين.",مكتب نور بنى سويف,بني سويف
1,"أنا مش فاهم إيه المشكلة مع خدمة التموين دي, ممكن تقولوا لي? أنا جربت إياها مرة واحدة بس وعجباني أوي! هي بتخلي الحياة أسهل بكتير وبتحسن جودة الأكل اللي بنأكلوه كل يوم. لو كان فيه أي مشاكل هنعرف نحلها معا.",مؤسسة الغذاء الصحي بالقاهرة,القاهرة
5,"الحمد لله على كل شيء, أنا مش محتاج أقول إني راضى عن خدمة التوصيل فى البحيرة, لأنها فعلا ممتازة! أتصل بهم وأوصللى أكل البيت كله فى خلال ساعة واحدة بس, وكمان الأسعار معقولة جدا مقارنة بالمطاعم الأخرى.",مكتب غذاء البحيرة,البحيرة
1,"أنا عايز أقول إن خدمة التموين بتكون سيئة جدا! دي مش خدمة حقيقية, كلها كلام على ورق ولا بنشوفها فعلا. إحنا محتاجين نتقدم خطوة ونطور خدمتنا عشان نقدر نساعد الناس اللي بحاجة أكتر. لو كنت مسؤول, هعمل كل ده علشان أقدر أساعد الشعب كويس.",جمعية سواعد مطروح,مطروح
1,"أنا جيس, مواطن مصري عايش في مدينة مرسى مطروح الجميلة. لكن للأسف الشديد, خدمات التموين هنا مش كويسة على الإطلاق! ده لأنه رغم أنه عندنا أكبر صحراء في العالم, إلا إننا بنعيش وسط ظروف صعبة جدا بسبب نقص الخدمات الأساسية مثل الكهرباء والمياه النظيفة. ومع ذلك, نحاول نبقى إيجابيين ونعمل اللي علينا عشان نقدر نعيش بكرامة وباحترام. أتمنى لو الحكومة تقدر تحسن الوضع وتعالجوا مشاكلنا علشان نكون أسعد شوية. شكرا لك.",مكتب زهران للضيافة,مطروح
3,"أنا شايف إن خدمة التموين دي مش كويسة خالص. هيبقالك أكل زي الزفت, وبقت بتأخر كتير أوي. لو عايزين نطور البلد لازم نتخلص منها ونعمل حاجة أحسن. ربنا يستر!",المكتبة الثقافية,المنوفية
1,"أنا سعيد لأنك سألت! سأكتب لك تعليقا على خدمتي للتموين في مطروح باللهجات المصرية العامية.  
يا جماعة, أها إحنا بنتكلم عن التونة? مش عايزين نقول أي حاجة حلوة عنها عشان محدش يقول إن احنا بيطبطبوا عليها. هي أصلا كويسة جدا ومش مشكلة زي ما الناس بتقول بس الموضوع اللي بيضايقنا هو أنه دايما بيكونوا متأخرين عن الموعد المحدد.",مكتب الطيبات,دمياط
1,"أنا مش فاهم حاجة, ممكن توضحلي?",جمعية طيبة للإطعام,دمياط
1,"أنا جيس, مواطن مصرى عايش فى القاهرة. مش عارف ليه بنتكلم كتير على الموضوع ده لكن الحقيقة أنه حتى الأن مفيش فايدة. نحن محتاجين تحسين حقيقي فى الخدمات الأساسية زى التموين عشان نقدر نعيش كويس فى بلدنا الجميلة دى. أتمنى إننا نحقق التقدم السريع اللى احنا عايزينه علشان المستقبل بتاعنا. تحياتي للجميع!",مكتب التعاون الغذائي,الشرقية
