Title,ASIN,Stars,Review,Price,clean_review
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,2.0,"اولا السماعه مفهاش مايك اصلا
ثانيا الصوت عالى جدا بس مفيش جودة اصلا
ثالثا السماعه بتعلق كتير لما تيجى تتصل بيها",238,اولا السماعه مفهاش مايك اصلا ثانيا الصوت عالى جدا بس مفيش جودة اصلا ثالثا السماعه بتعلق كتير لما تيجى تتصل بيها
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,5.0,حلوه جدا بس حجمها صغير شويه بس صوتها حلو,238,حلوه جدا بس حجمها صغير شويه بس صوتها حلو
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,العلبه جايه مفتوحه وسماعه واحده شغاله والتقنيه بتشحن على طول ومش شغاله و البطاريه ضعيفه تجربه سيئه,238,العلبه جايه مفتوحه وسماعه واحده شغاله والتقنيه بتشحن على طول ومش شغاله و البطاريه ضعيفه تجربه سيئه
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,3.0,هي جميله وكل حاجه بس بشحن بطئ ولتقع من الاذن,238,هي جميله وكل حاجه بس بشحن بطئ ولتقع من الاذن
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سى جدا,238,سى جدا
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,4.0,سماعة جيدة,238,سماعة جيدة
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,2.0,يكون هناك جانب في السماعه اعلى من الجانب الاخر وهذا يسبب المشكله بالنسبه لي,238,يكون هناك جانب في السماعه اعلى من الجانب الاخر وهذا يسبب المشكله بالنسبه لي
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,2.0,ليست جيدة,238,ليست جيدة
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,3.0,تحفه وحجمها صغير و ثابته بس مش عازله للصوت,238,تحفه وحجمها صغير و ثابته بس مش عازله للصوت
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,5.0,كويس بس متطلبهوش من امازون عشان جالي بايظ,238,كويس بس متطلبهوش من امازون عشان جالي بايظ
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,4.0,كويسة كصوت ومكالمات,238,كويسة كصوت ومكالمات
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,المنتجين في غايه الرداءه لا ينبغي ان يكونوا من ضمن معروضات او مبيعات شركه بحجم امازون ارجو تحري الدقه في المنتجات التي يتم عرضها انا اخترت نجمه واحده مع انها كبيره قوي قوي وكتير قوي على المنتج شكرا,238,المنتجين في غايه الرداءه لا ينبغي ان يكونوا من ضمن معروضات او مبيعات شركه بحجم امازون ارجو تحري الدقه في المنتجات التي يتم عرضها انا اخترت نجمه واحده مع انها كبيره قوي قوي وكتير قوي على المنتج شكرا
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,الاذن اليمين لا تعمل,238,الاذن اليمين لا تعمل
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,السمع مستو الشحن بعه ليزد عن ٢٤ ابدن,238,السمع مستو الشحن بعه ليزد عن ابدن
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,بتبوظ برعة,238,بتبوظ برعة
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سيئ جدا جدا,238,سيئ جدا جدا
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,منتج سيئ جدا حتي عملية الارجاع لاتتم بسهولة,238,منتج سيئ جدا حتي عملية الارجاع لاتتم بسهولة
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سيء لغايه,238,سيء لغايه
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,5.0,انا قمت بارجاع السماعه ولم استلم المبلغ المسترد حتي الان,238,انا قمت بارجاع السماعه ولم استلم المبلغ المسترد حتي الان
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,ما يستحقش تقييم ده اسوء حاجه انا شفتها,238,ما يستحقش تقييم ده اسوء حاجه انا شفتها
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,4.0,"كويسه جدا وشغاله كويس وشكلها شيك اووي
شكرا جدا علي المنتج الجميل دا",238,كويسه جدا وشغاله كويس وشكلها شيك اووي شكرا جدا علي المنتج الجميل دا
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,المنتج ميستحقش ربع نجمه حتى وصلي من غير السماعه شاحن فقط,238,المنتج ميستحقش ربع نجمه حتى وصلي من غير السماعه شاحن فقط
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سئ و باخد ياما في الشحن و شاحنة ضغيف جدا,238,سئ و باخد ياما في الشحن و شاحنة ضغيف جدا
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,منتج زباله السماعه الشمال فاصله والعلبه بايظه والسكت بتاع الشاحن مش شغال مش عارف الي هيشتريها هيعمل بيها ايي,238,منتج زباله السماعه الشمال فاصله والعلبه بايظه والسكت بتاع الشاحن مش شغال مش عارف الي هيشتريها هيعمل بيها ايي
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سيئة جدا لا تعمل,238,سيئة جدا لا تعمل
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,الزباله زباله,238,الزباله زباله
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سيئه جدا ومش بتشحن وسماعه واحده ال شغاله، كسرتها ورميتها,238,سيئه جدا ومش بتشحن وسماعه واحده ال شغاله كسرتها ورميتها
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,وصلتني بايظه مش شغالة لا انصح بالشراء من هذا التاجر لا يوجد امانه,238,وصلتني بايظه مش شغالة لا انصح بالشراء من هذا التاجر لا يوجد امانه
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,زفت الزفت,238,زفت الزفت
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,لا انصحك بشراء هذه المنتج,238,لا انصحك بشراء هذه المنتج
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,معفنه,238,معفنه
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سيئ جدا جدا باظت بعد استخدام ١٠ دقايق,238,سيئ جدا جدا باظت بعد استخدام دقايق
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,ردئ جدا ولايعمل,238,ردئ جدا ولايعمل
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,2.0,رجعتها,238,رجعتها
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,2.0,لقيت فرده مش شغاله ومش عارف ارجعها ازاي,238,لقيت فرده مش شغاله ومش عارف ارجعها ازاي
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,5.0,منتج جديد وجميل جدا انصح الجميع بشراء هذه السماعه,238,منتج جديد وجميل جدا انصح الجميع بشراء هذه السماعه
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,5.0,السماعة بصراحه ممتازة وصوتها جامد فى الاستماع للموسيقى وفى المكالمات تمام بس لازم تكون مركب السمعتين فى المكالمات علشان تسمع كويس,238,السماعة بصراحه ممتازة وصوتها جامد فى الاستماع للموسيقى وفى المكالمات تمام بس لازم تكون مركب السمعتين فى المكالمات علشان تسمع كويس
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,صوتها يقطع وواطي ارجو الاسترجاع في اسرع وقت,238,صوتها يقطع وواطي ارجو الاسترجاع في اسرع وقت
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,رديئة جدا كجودة وسماعه واحده بس اللي بتشتغل عكس الوصف اللي مكتوب على المنتج,238,رديئة جدا كجودة وسماعه واحده بس اللي بتشتغل عكس الوصف اللي مكتوب على المنتج
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,في فرده مش شغاله استلمتها النهارده جيت اشغلها لاقيتها مش شغاله مش عارفه ارجعها ازاي أو استبدلها كده بيبيعوا حاجات بايظه,238,في فرده مش شغاله استلمتها النهارده جيت اشغلها لاقيتها مش شغاله مش عارفه ارجعها ازاي أو استبدلها كده بيبيعوا حاجات بايظه
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,السماعة جاية بايظة مفيش حاجه شغاله فيها,238,السماعة جاية بايظة مفيش حاجه شغاله فيها
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,سيئه جدا منتج فاشل,238,سيئه جدا منتج فاشل
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,المنتج تالف سماعة واحدة فقط التي تعمل,238,المنتج تالف سماعة واحدة فقط التي تعمل
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,1.0,اوسخ سماعه شفتهااا,238,اوسخ سماعه شفتهااا
"Earbuds Air31, Wireless, Wired Earphones Transparent with Deep Bass, Stereo Sound, Bluetooth Headphone with Charging Case, White, Black and Pink (black)",B0C4JRWJGM,5.0,صوته نقي و حلوه,238,صوته نقي و حلوه
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,"شغاله زي الفل ومغناطيس السماعات قوي أنا بستخدمها في اجتمعات من خلال اللابتوب أو الموبايل والبطارية تمام
لو كان في ميتينج جملي بستخدم واحدة لحد ما التانية تشحن","2,899",شغاله زي الفل ومغناطيس السماعات قوي أنا بستخدمها في اجتمعات من خلال اللابتوب أو الموبايل والبطارية تمام لو كان في ميتينج جملي بستخدم واحدة لحد ما التانية تشحن
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,المنتج ده حرفياً للي محتار ما بين بحر السماعات اللي في السوق، خد السماعة دي وانت مغمض لانها من براند معروف بجودته وامكانياته، وسعرها حرفياً في الارض مقابل الامكانيات اللي بتديهالك، عزل صوت، جهازين مربوطين مع بعض في نفس الوقت، صوت نقي جداً، مايك ممتاز، يعني لو قولت انها قيمة مقابل السعر ابقى بظلمها لان المفروض سعرها يكون اغلى من كده,"2,899",المنتج ده حرفيا للي محتار ما بين بحر السماعات اللي في السوق خد السماعة دي وانت مغمض لانها من براند معروف بجودته وامكانياته وسعرها حرفيا في الارض مقابل الامكانيات اللي بتديهالك عزل صوت جهازين مربوطين مع بعض في نفس الوقت صوت نقي جدا مايك ممتاز يعني لو قولت انها قيمة مقابل السعر ابقى بظلمها لان المفروض سعرها يكون اغلى من كده
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,جميلة جدا,"2,899",جميلة جدا
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,رائعة في كل شيء ، أول مرة أشتري سماعه بدون ما حد يشتكي من الصوت,"2,899",رائعة في كل شيء أول مرة أشتري سماعه بدون ما حد يشتكي من الصوت
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,3.0,علبه السماعه وصلت ولم أجد بداخلها كابل الشحن ولا اعرف اذا كان يجب أن يكون من ضمن المحتويات او لا,"2,899",علبه السماعه وصلت ولم أجد بداخلها كابل الشحن ولا اعرف اذا كان يجب أن يكون من ضمن المحتويات او لا
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,"بعد تجربة ماركات شهيره وفئات عاليه من السماعات تتفوق سماعة cmf pro 2
. صوت السماعه في الاغاني والافلام 9/10
صوت المكالمات وجودتها 8/10 نسبه ممتازه مقارنه بانواع اغلي منها بكتير
سرعة الاتصال واستقرار الاتصال 9/10
تصميم السماعه والعلبه 9/10
البطاريه 9/10
التحكم في الصوت والعزل من السماعه والابلكيشن 9/10
سعر السماعه قيمة مقابل سعر ممتازه
ده تقييمي الشخصي
ارجو ان تحتفظ بسعرها المنافس","2,899",بعد تجربة ماركات شهيره وفئات عاليه من السماعات تتفوق سماعة صوت السماعه في الاغاني والافلام صوت المكالمات وجودتها نسبه ممتازه مقارنه بانواع اغلي منها بكتير سرعة الاتصال واستقرار الاتصال تصميم السماعه والعلبه البطاريه التحكم في الصوت والعزل من السماعه والابلكيشن سعر السماعه قيمة مقابل سعر ممتازه ده تقييمي الشخصي ارجو ان تحتفظ بسعرها المنافس
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,تحفة صوت عالى و نقاء و خفيفة و مش بحس بيها و انا لابسها و مبتتزحلقش من ودانى و العزل ممتاز,"2,899",تحفة صوت عالى و نقاء و خفيفة و مش بحس بيها و انا لابسها و مبتتزحلقش من ودانى و العزل ممتاز
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,ممتازة,"2,899",ممتازة
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,منتج راااائع,"2,899",منتج راااائع
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,جميله فششششخ,"2,899",جميله فششششخ
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,1.0,"انا اشتريت السماعة دي الكرتونة من برا متبهدلة
وبوكس السماعة من جوا متخربش والسماعتين نفسهم عليهم تراب وشمع اذان بتاعت حد
مش بس كدا دا كمان الفردة اليمين مرة تتشغل و١٠ لا
والبطارية بتخلص اقل من ٣ ساعات حرفيا زيها زي السماعات ال ب ٥٠٠ جنيه ويمكن اوحش
حسبي الله ونعم الوكيل","2,899",انا اشتريت السماعة دي الكرتونة من برا متبهدلة وبوكس السماعة من جوا متخربش والسماعتين نفسهم عليهم تراب وشمع اذان بتاعت حد مش بس كدا دا كمان الفردة اليمين مرة تتشغل و لا والبطارية بتخلص اقل من ساعات حرفيا زيها زي السماعات ال ب جنيه ويمكن اوحش حسبي الله ونعم الوكيل
"CMF by Nothing Buds Pro 2, Premium Noise-Canceling Wireless Earbuds, Deep Bass, IP55 Water Resistance, Dark Grey",B0D54298JX,5.0,"السماعات جدا ممتازة
البطارية تدوم فترات طويلة وتكفيك اليوم كامل
جودة التصوت ممتازة وجودة التصنيع ايضاً تعتبر جدا ممتازة وسهل انك تربطها بالجوال لاول استخدام","2,899",السماعات جدا ممتازة البطارية تدوم فترات طويلة وتكفيك اليوم كامل جودة التصوت ممتازة وجودة التصنيع ايضا تعتبر جدا ممتازة وسهل انك تربطها بالجوال لاول استخدام
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,5.0,"أشترتها مخصوص علشان المكالمات
بناء علي التقيمات الأجابية
وجدت فيها عزل ضوضاء حقيقي مش مجرد دعاية اكنك بتتكلم من الموبايل
وصوتها عالي في الموسيقي ونقي جدا
والمدي جيد جدا عشرة متر واكتر
وسعرهافي العرض قوي جدا ٧٠٠+خصم أضافي ارخص مكان
تستاهل خمس نجوم
شكرا امازون",599,أشترتها مخصوص علشان المكالمات بناء علي التقيمات الأجابية وجدت فيها عزل ضوضاء حقيقي مش مجرد دعاية اكنك بتتكلم من الموبايل وصوتها عالي في الموسيقي ونقي جدا والمدي جيد جدا عشرة متر واكتر وسعرهافي العرض قوي جدا خصم أضافي ارخص مكان تستاهل خمس نجوم شكرا امازون
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,1.0,عندي مشكله في المنتج الصوت في المكالمات ضعيف جدا وصوت السماعه ذات نفسه واطي,599,عندي مشكله في المنتج الصوت في المكالمات ضعيف جدا وصوت السماعه ذات نفسه واطي
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,4.0,"جيدة و صوتها ممتاز و ممكن تظبط الصوت أكتر بأي برنامج إيكولايزر و هيكون أحسن كمان

تحديث
بعد 9 شهور من شرائها
السماعة اليسار مش بتشحن من البوكس ، المغناطيس اللي بيمسك السماعة تقريبا فيه مشكلة",599,جيدة و صوتها ممتاز و ممكن تظبط الصوت أكتر بأي برنامج إيكولايزر و هيكون أحسن كمان تحديث بعد شهور من شرائها السماعة اليسار مش بتشحن من البوكس المغناطيس اللي بيمسك السماعة تقريبا فيه مشكلة
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,2.0,المجال بتاعها قليل جدا ، لازم تكون جمب الموبيل طول الوقت علشان تعرف تسمع. جودة الصوت كويسة مش وحشة وكذلك البطارية,599,المجال بتاعها قليل جدا لازم تكون جمب الموبيل طول الوقت علشان تعرف تسمع جودة الصوت كويسة مش وحشة وكذلك البطارية
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,5.0,ممتازه ولاكن السعر أتغير ونزل حوالي ٨٠ ج تآني يوم ما اشتريتها لما عملت الاوردر,599,ممتازه ولاكن السعر أتغير ونزل حوالي ج تآني يوم ما اشتريتها لما عملت الاوردر
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,1.0,المنتج كان يعمل بطريقة ممتازة منذ اليوم الأول شلرائه فى 29 أبريل 2025 ولكن منذ أسبوع للأسف السماعة اليسرى توقفت عن العمل ولا أسمع بها تماما كما أن إضائتها الخضراء توقفت عن الوميض. أليس من المفروض أن المنتج له فترة ضمان لا تقل عن عام؟,599,المنتج كان يعمل بطريقة ممتازة منذ اليوم الأول شلرائه فى أبريل ولكن منذ أسبوع للأسف السماعة اليسرى توقفت عن العمل ولا أسمع بها تماما كما أن إضائتها الخضراء توقفت عن الوميض أليس من المفروض أن المنتج له فترة ضمان لا تقل عن عام
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,4.0,المنتج كما هو موضح بالصور والتسليم في ميعاده ولكن الميكروفون ليس افضل حاجة,599,المنتج كما هو موضح بالصور والتسليم في ميعاده ولكن الميكروفون ليس افضل حاجة
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,3.0,مش بتعزل الصوت,599,مش بتعزل الصوت
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,2.0,عندما اشتريته وجدت أن السماعة اليمنى لا تعمل الا بجوار علبة الشحن,599,عندما اشتريته وجدت أن السماعة اليمنى لا تعمل الا بجوار علبة الشحن
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,1.0,السماعه نفسها بتعلق وهيا بتشحن وبتفضل نشطه وها في البكس مبتفصلش من التليفون جبت ثلاثه بس حاجه زباله,599,السماعه نفسها بتعلق وهيا بتشحن وبتفضل نشطه وها في البكس مبتفصلش من التليفون جبت ثلاثه بس حاجه زباله
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,4.0,وصلت كالمعلن وجيده جدا,599,وصلت كالمعلن وجيده جدا
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,1.0,مش حلوة خالص اشتغلت يوم وبعد كدا مش بتقبل شحن ولا بتفصل لما تحطها ف العلبة,599,مش حلوة خالص اشتغلت يوم وبعد كدا مش بتقبل شحن ولا بتفصل لما تحطها ف العلبة
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,1.0,"السماعة فيها مشكلة فى الاتصال ساعات بتبقى شغاله حتى بعد ما
بحطها فى البوكس",599,السماعة فيها مشكلة فى الاتصال ساعات بتبقى شغاله حتى بعد ما بحطها فى البوكس
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,2.0,المكيروفون مش حلو هي جميله ك اغاني لاكن مكالمات سيئه,599,المكيروفون مش حلو هي جميله ك اغاني لاكن مكالمات سيئه
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,5.0,انصح بالشرء,599,انصح بالشرء
"Infinix-Buds Neo-XE26 Black V5.3 Bluetooth Earbuds, AI ENC Clear Calls & Sound with 4 Mics, ENC Noise Cancellation, 28 hrs Battery Life, 40/500 mAh, IPX4 Water Resistant, 1 Year Warranty.",B0CX9HJ4C1,5.0,روعه ياانفنكس ومن نجاح لنجاح,599,روعه ياانفنكس ومن نجاح لنجاح
