Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,وحشة جداو بتفصل بسرعة و مكملتش معايا حرفيا شهر و صوتها. بقي بيوطي لحد ما السماعة الشمال اتسدت خالص منصحش حد يشتريها بشعة,660,وحشة جداو بتفصل بسرعة و مكملتش معايا حرفيا شهر و صوتها بقي بيوطي لحد ما السماعة الشمال اتسدت خالص منصحش حد يشتريها بشعة,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,"السماعة حلوة جدا والعزل تحفة والصوت رائع سواء أغاني أو مكالمات.. والخامات نضيفة جدا.. كوالتي حلو اوي
بس عندي مشكلتين معاها .. الكيس مش بتربط على الموبايل (الكيس مش سمارت كيس بس) وبالتالي مش بتعرف مستوى شحنها.. بتعرف السماعات بس
بشكل عام حلوة جدا أنصح بها",660,السماعة حلوة جدا والعزل تحفة والصوت رائع سواء أغاني أو مكالمات والخامات نضيفة جدا كوالتي حلو اوي بس عندي مشكلتين معاها الكيس مش بتربط على الموبايل الكيس مش سمارت كيس بس وبالتالي مش بتعرف مستوى شحنها بتعرف السماعات بس بشكل عام حلوة جدا أنصح بها,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,"المميزات:

الصوت نضيف ومتوازن، والبيز كويس على إنها Semi In-ear.

البطارية بتقعد وقت طويل جدًا ومش بتنزل بسرعة.

التصميم خفيف ومريح في الاستخدام.

مايك المكالمات كويس، الطرف التاني بيسمعني واضح.

العيوب:

العزل مش قوي (متوقع عشان التصميم Semi In-ear).

في الحركة الطويلة ممكن تتحرك شوية من الودن.

الخلاصة:
سماعة عملية جدًا بالنسبة لسعرها وجودتها من أنكر. مناسبة للي عايز راحة وصوت نضيف، بس اللي بيدور على بيز تقيل أو عزل كامل يدور على In-ear.",660,المميزات الصوت نضيف ومتوازن والبيز كويس على إنها البطارية بتقعد وقت طويل جدا ومش بتنزل بسرعة التصميم خفيف ومريح في الاستخدام مايك المكالمات كويس الطرف التاني بيسمعني واضح العيوب العزل مش قوي متوقع عشان التصميم في الحركة الطويلة ممكن تتحرك شوية من الودن الخلاصة سماعة عملية جدا بالنسبة لسعرها وجودتها من أنكر مناسبة للي عايز راحة وصوت نضيف بس اللي بيدور على بيز تقيل أو عزل كامل يدور على,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,ممتازة الصوت فيها حلو و قوي,660,ممتازة الصوت فيها حلو و قوي,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,3.0,"هيا وسط ولا حلوة اوي ولا وحشه اوي صوتها كويس نسبيا لو في هواء جامد مش هيبقي احسن حاجه و لكن في البيت او و انت ماشي علي الارض كويسة صوتها
في المكالمات حلوة في البيت او الشارع او جيم \
انما علي موتوسيكل لا الهواء بايخ جدًأ

انا كان معايا هواوي برو علشان كدا حاسس برق جامد فيها انما بالنسبة لسعرها كويسة جدًأ لو عاوز تعلي شوية هتدفع و اكيد امكانيات حلوة
فيها كمان عيب مش عاجبني مفيهاش سينسور توقف و تشغل اتوماتيك معانه المفروض يبقي فيها علي سعرها",660,هيا وسط ولا حلوة اوي ولا وحشه اوي صوتها كويس نسبيا لو في هواء جامد مش هيبقي احسن حاجه و لكن في البيت او و انت ماشي علي الارض كويسة صوتها في المكالمات حلوة في البيت او الشارع او جيم انما علي موتوسيكل لا الهواء بايخ جدأ انا كان معايا هواوي برو علشان كدا حاسس برق جامد فيها انما بالنسبة لسعرها كويسة جدأ لو عاوز تعلي شوية هتدفع و اكيد امكانيات حلوة فيها كمان عيب مش عاجبني مفيهاش سينسور توقف و تشغل اتوماتيك معانه المفروض يبقي فيها علي سعرها,محايد
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,المنتج أصلي ومضمون والتغليف محترم انصح به وسعرها مناسب,660,المنتج أصلي ومضمون والتغليف محترم انصح به وسعرها مناسب,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,سماعه جيده جدا ولكن هناك بعض المشاكل مثل انخفاض صوت سماعه من السماعتين ومش بتتلبس لفترات طويله,660,سماعه جيده جدا ولكن هناك بعض المشاكل مثل انخفاض صوت سماعه من السماعتين ومش بتتلبس لفترات طويله,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,ما يميز هذه السماعات علبة الشحن تشحن السماعات أكثر من خمس مرات في الشحنة الواحدة لكن نقطة الضعف فيها هي أنها سهلة الكسر ينبغي على المستخدم أن يفتح ويغلق الغطاء الخاص بعلبة الشحن بشيء من الحرص لكن ما لفت إنتباهي جدا في هذا المنتج أرى أنه شيء جميل جدا من وجهة نظري التطبيق الخاص بالسماعات فيه ميزة جميلة جدا معروف أن السماعات صغيرة الحجم ويمكن أن وقعت منك في مكان مزدحم مثلا يقا العثور عليها شيء صعب لكن التطبيق حل المشكلة فيه خاصية الصفير إذا قمت بعمل بحث عن السماعة المفقودة منك عندها تصدر السماعة صوت صفير عالي يمكن سماعه بسهولة وعندها يمكنك ايجاد السماعة ايضا بكل سهولة من خلال صوت الصفير الذي تصدره السماعة وحقيقة هو صوت عالي يمكن فعلا سماعه لكن طبعا المفروض أن يكون المدى الذي تبحث فيه عن السماعة لا يتجاوز ثلاث أو أربع أمتار مثلا فكرة جميلة جدا شكرا للأمزون وكل العاملين فيه,660,ما يميز هذه السماعات علبة الشحن تشحن السماعات أكثر من خمس مرات في الشحنة الواحدة لكن نقطة الضعف فيها هي أنها سهلة الكسر ينبغي على المستخدم أن يفتح ويغلق الغطاء الخاص بعلبة الشحن بشيء من الحرص لكن ما لفت إنتباهي جدا في هذا المنتج أرى أنه شيء جميل جدا من وجهة نظري التطبيق الخاص بالسماعات فيه ميزة جميلة جدا معروف أن السماعات صغيرة الحجم ويمكن أن وقعت منك في مكان مزدحم مثلا يقا العثور عليها شيء صعب لكن التطبيق حل المشكلة فيه خاصية الصفير إذا قمت بعمل بحث عن السماعة المفقودة منك عندها تصدر السماعة صوت صفير عالي يمكن سماعه بسهولة وعندها يمكنك ايجاد السماعة ايضا بكل سهولة من خلال صوت الصفير الذي تصدره السماعة وحقيقة هو صوت عالي يمكن فعلا سماعه لكن طبعا المفروض أن يكون المدى الذي تبحث فيه عن السماعة لا يتجاوز ثلاث أو أربع أمتار مثلا فكرة جميلة جدا شكرا للأمزون وكل العاملين فيه,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,كويسة بس السينسور التحكم مش عارفه اميز هو فين غير كدا مايك وبطارية وصوت ممتاز,660,كويسة بس السينسور التحكم مش عارفه اميز هو فين غير كدا مايك وبطارية وصوت ممتاز,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,حلوه اوي,660,حلوه اوي,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,3.0,ممتازه لاكن احيانن بيها اخطاء مثل قراءة البرنامج ل احد السماعات ولا تظهر نسبت شحن العلبه,660,ممتازه لاكن احيانن بيها اخطاء مثل قراءة البرنامج ل احد السماعات ولا تظهر نسبت شحن العلبه,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,3.0,وصلت كلها خرابيش وصوتها ضعيف,660,وصلت كلها خرابيش وصوتها ضعيف,محايد
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,كواليتي ممتاز جدا ، عيبها أن فيه واحدة منهم مع الوقت شحنها بيخلص في نص وقتها,660,كواليتي ممتاز جدا عيبها أن فيه واحدة منهم مع الوقت شحنها بيخلص في نص وقتها,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,بائع غير أمين بعت جراب موبايل بدل الايربودز,660,بائع غير أمين بعت جراب موبايل بدل الايربودز,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,جيدة ولكن العلبة ضعيفة والغطاء بتاعها بيبوظ بسرعة اطلبها مع جراب,660,جيدة ولكن العلبة ضعيفة والغطاء بتاعها بيبوظ بسرعة اطلبها مع جراب,محايد
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,3.0,سماعه سوتها واطي عن الثانيه,660,سماعه سوتها واطي عن الثانيه,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,3.0,السماعة اليمين فيها صوت ذبذبة ظهر بعد شهر,660,السماعة اليمين فيها صوت ذبذبة ظهر بعد شهر,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,3.0,"السماعات جودتها كويسه جدا ولكن علبة حفظ السماعات بعد استعمال 10 أيام غطاء العلبه يفتح لوحده عند تحريكها
أرجو التواصل من خدمة العملاء",660,السماعات جودتها كويسه جدا ولكن علبة حفظ السماعات بعد استعمال أيام غطاء العلبه يفتح لوحده عند تحريكها أرجو التواصل من خدمة العملاء,محايد
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,انا مش مروج والله بس السماعه لسه جيالي حاجه فوق الخيال شحن وصوت ومكالمات وحاجه تستاهل اكتر من كدا وشكرا علي المندوب احترام وادب واخلاق,660,انا مش مروج والله بس السماعه لسه جيالي حاجه فوق الخيال شحن وصوت ومكالمات وحاجه تستاهل اكتر من كدا وشكرا علي المندوب احترام وادب واخلاق,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,المنتج ممتاز,660,المنتج ممتاز,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,تمام جيدة,660,تمام جيدة,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,"بعد تجربة اكثر من شهر
السماعة كويسة مكالمات في الأماكن المغلقة
الباس بتاعها واطي لانها من غير رابر",660,بعد تجربة اكثر من شهر السماعة كويسة مكالمات في الأماكن المغلقة الباس بتاعها واطي لانها من غير رابر,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,سماعة كويسة بالنسبة لسعرها,660,سماعة كويسة بالنسبة لسعرها,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,2.0,اي حد يقولك فيها عزل يبقى بيشتغلك مفيش عزل الصوت في أغلب الوقت ضعيف جدا لو انت برة أو في مكان مفتوح افضل ما قيها بس انها بتفضل معاك وقت طويل بدون شحن,660,اي حد يقولك فيها عزل يبقى بيشتغلك مفيش عزل الصوت في أغلب الوقت ضعيف جدا لو انت برة أو في مكان مفتوح افضل ما قيها بس انها بتفضل معاك وقت طويل بدون شحن,محايد
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,صوت حلو جدا بطاريه تحفه جدت جدا مايك مقبول في دوشه مش اقوي حاجه خامات بوكس بتتبهدل وتتجرح بسرعه,660,صوت حلو جدا بطاريه تحفه جدت جدا مايك مقبول في دوشه مش اقوي حاجه خامات بوكس بتتبهدل وتتجرح بسرعه,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,"بعد تجربة المنتج البوكس مش افضل حاجة خفيف بعض الشيئ ولونه الاسود اللامع مميز ولكن عيوبه يظهر بصمات اليد والخدوش
السماعة من ناحية الموسيقي والمكالمات جميلة جدا ولكن صوت المايك مش حلو خالص فى الريكوردات
الشحن بتاعها حلو جدا وسريعه",660,بعد تجربة المنتج البوكس مش افضل حاجة خفيف بعض الشيئ ولونه الاسود اللامع مميز ولكن عيوبه يظهر بصمات اليد والخدوش السماعة من ناحية الموسيقي والمكالمات جميلة جدا ولكن صوت المايك مش حلو خالص فى الريكوردات الشحن بتاعها حلو جدا وسريعه,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,صراحة قمية مقابل سعر و خامات عالية من شركة أنكر و بسعر ممتاز,660,صراحة قمية مقابل سعر و خامات عالية من شركة أنكر و بسعر ممتاز,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,بجد حلوة جدا جدا بتقعد فتره كبيره جدا وكمان بتشحن سريع جدا المميزات اللي شوفتها فيها ويمكن مش كل الناس هتلاحظها انك لما تلبس السماعتين مع بعض انت بتاخد أداء رهيييب بتمنع الضوضاء بشكل تحفه والمايك فيها حلو اوي سواء بتتكلم بصوت واطي او عالي الاتنين صوتهم واضح جدا وبتمنع اي صوت جمبك مش بيقصر خالص وانت بتتكلم ولا حتا اللي بتكلموا بيسمع صوت يضايقه مع انك في عز الزحمه والدوشه بجد حلوة جدا إنما لو هتستخدم سماعة واحده فقط في الأذن الضوضاء هيبقي عالي اكتر ومش هتسمعوا كويس لو في مكان دوشه بس كدة 10/10 بجد,660,بجد حلوة جدا جدا بتقعد فتره كبيره جدا وكمان بتشحن سريع جدا المميزات اللي شوفتها فيها ويمكن مش كل الناس هتلاحظها انك لما تلبس السماعتين مع بعض انت بتاخد أداء رهيييب بتمنع الضوضاء بشكل تحفه والمايك فيها حلو اوي سواء بتتكلم بصوت واطي او عالي الاتنين صوتهم واضح جدا وبتمنع اي صوت جمبك مش بيقصر خالص وانت بتتكلم ولا حتا اللي بتكلموا بيسمع صوت يضايقه مع انك في عز الزحمه والدوشه بجد حلوة جدا إنما لو هتستخدم سماعة واحده فقط في الأذن الضوضاء هيبقي عالي اكتر ومش هتسمعوا كويس لو في مكان دوشه بس كدة بجد,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,"باظت في اقل من اسبوع
و مافيش فاتوره للضمان ولا عارف اتواصل مع حد",660,باظت في اقل من اسبوع و مافيش فاتوره للضمان ولا عارف اتواصل مع حد,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,4.0,السماعه جيده من حيث الخامه والصوت والمكالمات وسعرها جيد,660,السماعه جيده من حيث الخامه والصوت والمكالمات وسعرها جيد,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,زي الزفت السماعه بتخرب بعد. كم شهر وتسررب شحن,660,زي الزفت السماعه بتخرب بعد كم شهر وتسررب شحن,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,منتج جميل,660,منتج جميل,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,كويسه جدا,660,كويسه جدا,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,سماعة ممتازة جدا استلمتها النهارده فوق توقعاتي بكتير انصح بشرئها لأنها قيمة مقابل سعر حقيقي,660,سماعة ممتازة جدا استلمتها النهارده فوق توقعاتي بكتير انصح بشرئها لأنها قيمة مقابل سعر حقيقي,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,بجد من افضل سماعات الايربودز اللي بتجمع مابين الخامة الكويسة والسعر بجد صوتها قوي جدا وبتسمع تفاصيل الصوت بنقاء والبيز تحفة جدا وماتعليش الصوت حاسب على ودنك واحلى حاجة فيها المايك بتاعها خراااااافي حتى وانت ماشي في الشارع وفي وسط الزحمة الناس سماعك كويس ودي حاجة مستحيل تلاقيها في سماعة ايربودز بالسعر ده اصلااااا بجد مفش حاجة بجبها من انكر الا وتلاقيها تحفة وكواليتي عالي جدا جدا وبسعر منافس للماركات التانية حرفيا,660,بجد من افضل سماعات الايربودز اللي بتجمع مابين الخامة الكويسة والسعر بجد صوتها قوي جدا وبتسمع تفاصيل الصوت بنقاء والبيز تحفة جدا وماتعليش الصوت حاسب على ودنك واحلى حاجة فيها المايك بتاعها خراااااافي حتى وانت ماشي في الشارع وفي وسط الزحمة الناس سماعك كويس ودي حاجة مستحيل تلاقيها في سماعة ايربودز بالسعر ده اصلااااا بجد مفش حاجة بجبها من انكر الا وتلاقيها تحفة وكواليتي عالي جدا جدا وبسعر منافس للماركات التانية حرفيا,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,3.0,".صوتها متواضع جداً + مش ثابته في الاذن كويس
الميزه الوحيده اللي فيها هي البطاريه و المايك",660,صوتها متواضع جدا مش ثابته في الاذن كويس الميزه الوحيده اللي فيها هي البطاريه و المايك,محايد
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,وحشه جدددا باظت مني في اقل من شهر,660,وحشه جدددا باظت مني في اقل من شهر,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,جيده جدا,660,جيده جدا,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,"تجربة المنتج سيئ جدا
بعد عشرين يوم
سماعة فيهم كانت فيها مشكله الصوت واطي و بتعلق الصوت مش ثابت بعد شهر فصلت خالص
سماعة الاولي اللي شغاله حاليا بس صوتها منخفض جددا مش بنصح حد يجيبها الا من حد محل ثقة",660,تجربة المنتج سيئ جدا بعد عشرين يوم سماعة فيهم كانت فيها مشكله الصوت واطي و بتعلق الصوت مش ثابت بعد شهر فصلت خالص سماعة الاولي اللي شغاله حاليا بس صوتها منخفض جددا مش بنصح حد يجيبها الا من حد محل ثقة,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,كويسة كقيمة مقابل سعر,660,كويسة كقيمة مقابل سعر,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,سئ جدا صوتها مزعج,660,سئ جدا صوتها مزعج,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,العلبه بتاعت الايربودز غطي بتاعها مبقاش شغال بعد فتره بسيطه من الاستخدام,660,العلبه بتاعت الايربودز غطي بتاعها مبقاش شغال بعد فتره بسيطه من الاستخدام,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,سيئه لا تعمل السماعه اليمين متوقفه تمام,660,سيئه لا تعمل السماعه اليمين متوقفه تمام,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,وحشه جدا,660,وحشه جدا,سلبي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,ممتازة,660,ممتازة,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,5.0,جيد,660,جيد,إيجابي
"Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control (Black) 18 Months Warranty",B0D22RLPP3,1.0,المنتج سيئ يكاد يكون تالف سأقوم بارجاعه,660,المنتج سيئ يكاد يكون تالف سأقوم بارجاعه,سلبي
