Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,3.0,اشتريتها علشان التقييمات وهي ارخص سماعة بتدعم noise cancelling هي مميزاتها صوتها حلو و عزل الصوت جميل جدا و ليها تطبيق تقدر تتحكم فى كل حاجة فى السماعة عيبها معايا معرفش دا مع كله ولا لا انها بتوجع الودن من كتر ما هى بتعزل ودنك ان ميدخلهاش اى هوا انا جربت هيدفونز كتير بس دى الوحيدة اللى وجعتلى ودني بالشكل دا بضطر البسها وقت بسيط علشان ميحصلش الوجع دا,,اشتريتها علشان التقييمات وهي ارخص سماعة بتدعم هي مميزاتها صوتها حلو و عزل الصوت جميل جدا و ليها تطبيق تقدر تتحكم فى كل حاجة فى السماعة عيبها معايا معرفش دا مع كله ولا لا انها بتوجع الودن من كتر ما هى بتعزل ودنك ان ميدخلهاش اى هوا انا جربت هيدفونز كتير بس دى الوحيدة اللى وجعتلى ودني بالشكل دا بضطر البسها وقت بسيط علشان ميحصلش الوجع دا,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,"الصوت نقي رغم في الميكروباص ع الدائري مع تشغيل ال
Noise C",,الصوت نقي رغم في الميكروباص ع الدائري مع تشغيل ال,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,"جودة صوت قوية وليست بالعالية فوق اللازم ومفيش tribble عالي بحيث يؤذي الأذن بل مستواه معتدل جدا.
البلوتوث يقوم بتوصيل السماعة على أي جهاز في ثواني معدودة.
البطارية طويلة المدى وأقدر أكمل بيها يومي الطبيعي و أشحنها شحنة واحدة قبل ما أنام.
أنصح بشرائها بشدة.",,جودة صوت قوية وليست بالعالية فوق اللازم ومفيش عالي بحيث يؤذي الأذن بل مستواه معتدل جدا البلوتوث يقوم بتوصيل السماعة على أي جهاز في ثواني معدودة البطارية طويلة المدى وأقدر أكمل بيها يومي الطبيعي و أشحنها شحنة واحدة قبل ما أنام أنصح بشرائها بشدة,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,شكل جميل وصوت رائع.,,شكل جميل وصوت رائع,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,سماعة ممتازة خامة عالية اوي ممتازة للرياضة sweat proof وكمان مفيش delay في الصوت في الألعاب قيمة مقابل سعرها انصح بها بشدة,,سماعة ممتازة خامة عالية اوي ممتازة للرياضة وكمان مفيش في الصوت في الألعاب قيمة مقابل سعرها انصح بها بشدة,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,"المنتج أكثر من رائع أجمل من الصور
الصوت نقي جدا مش بيصدع
السماعة مقاسها كبير مش ضاغط على الوجه
شياكة عالية
بصراحة سلعة تبعث الفرحة في القلب

أنصح بالشراء 🩷",,المنتج أكثر من رائع أجمل من الصور الصوت نقي جدا مش بيصدع السماعة مقاسها كبير مش ضاغط على الوجه شياكة عالية بصراحة سلعة تبعث الفرحة في القلب أنصح بالشراء,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,قيمه مقابل سعر وكوالتي عاليه,,قيمه مقابل سعر وكوالتي عاليه,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,خامتها حلوه جدااا ولونها وصوتها,,خامتها حلوه جدااا ولونها وصوتها,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,روعة بجد ... أداء عالى و جودة تصنيع هايلة ... البرنامج حلو جدا و بتتوص بجهازي بسهولة و تحول بينهم بسرعة ... تستاهل السعر,,روعة بجد أداء عالى و جودة تصنيع هايلة البرنامج حلو جدا و بتتوص بجهازي بسهولة و تحول بينهم بسرعة تستاهل السعر,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,صوت نقى وعزل ضوضاء يتم التحكم بها من خلال التطبيق الخاص ..قيمه مقابل سعر بالنسبة للمنافسين زى سونى و jbl,,صوت نقى وعزل ضوضاء يتم التحكم بها من خلال التطبيق الخاص قيمه مقابل سعر بالنسبة للمنافسين زى سونى و,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,صوتها جميل جدا العزل ممتاز,,صوتها جميل جدا العزل ممتاز,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,ممتازه البائع امازون,,ممتازه البائع امازون,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,1.0,متستاهلش تمنها وياريتنى مجبتها صوتها اقل من سماعات رخيص بكتير,,متستاهلش تمنها وياريتنى مجبتها صوتها اقل من سماعات رخيص بكتير,سلبي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,سماعة جميلة جدا فوق الوصف,,سماعة جميلة جدا فوق الوصف,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,حلوه جدا الصوت فيها نقي و الباز حلو و التطبيق بتاعها ظبطها اكتر يعني تستاهل فلوسها,,حلوه جدا الصوت فيها نقي و الباز حلو و التطبيق بتاعها ظبطها اكتر يعني تستاهل فلوسها,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,جميلة معايا فى كل وقت وبطاريتها كويسة,,جميلة معايا فى كل وقت وبطاريتها كويسة,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,تحفة وقيمة مقابل السعر,,تحفة وقيمة مقابل السعر,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,جميلة واعتمادية,,جميلة واعتمادية,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,والله رائع,,والله رائع,إيجابي
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode, Ideal for Travel",B0CCHTSFX1,5.0,"سماعه سعر منافس مقابل جوده عاليه للامانه ,,",,سماعه سعر منافس مقابل جوده عاليه للامانه,إيجابي
"Wireless Headphone Bluetooth V5.3 SD-1101 with Mic for Laptop/Mobile Phone/PC, Over Ear Stereo Music Earphone, Deep Bass,Soft-Earpads, Headset For Gaming, with SD Memory Card/FM/AUX/Type-C (Black)",B0FP2XS5L3,5.0,سماعه جيده جدا,449,سماعه جيده جدا,إيجابي
"Wireless Headphone Bluetooth V5.3 SD-1101 with Mic for Laptop/Mobile Phone/PC, Over Ear Stereo Music Earphone, Deep Bass,Soft-Earpads, Headset For Gaming, with SD Memory Card/FM/AUX/Type-C (Black)",B0FP2XS5L3,5.0,سماعة إقتصادية و حلوة جدآ مقابل السعر,449,سماعة إقتصادية و حلوة جدآ مقابل السعر,إيجابي
"Wireless Headphone Bluetooth V5.3 SD-1101 with Mic for Laptop/Mobile Phone/PC, Over Ear Stereo Music Earphone, Deep Bass,Soft-Earpads, Headset For Gaming, with SD Memory Card/FM/AUX/Type-C (Black)",B0FP2XS5L3,5.0,جميلة جدا,449,جميلة جدا,إيجابي
"Wireless Headphone Bluetooth V5.3 SD-1101 with Mic for Laptop/Mobile Phone/PC, Over Ear Stereo Music Earphone, Deep Bass,Soft-Earpads, Headset For Gaming, with SD Memory Card/FM/AUX/Type-C (Black)",B0FP2XS5L3,5.0,بجد حلوة جدا ومريحهه على الاذن,449,بجد حلوة جدا ومريحهه على الاذن,إيجابي
"AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup for iPhone",B0F29D7V7V,5.0,فوق الممتازه,399,فوق الممتازه,إيجابي
"AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup for iPhone",B0F29D7V7V,4.0,السماعة كويسة وصوتها تحفة وكل حاجة بس في مشكلتين..تاتش العلبة مش موجود زي الاصلية + بتيجي من غير كابل,399,السماعة كويسة وصوتها تحفة وكل حاجة بس في مشكلتينتاتش العلبة مش موجود زي الاصلية بتيجي من غير كابل,محايد
"AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup for iPhone",B0F29D7V7V,1.0,غير راضى,399,غير راضى,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,ممتازه و عزل ممتاز,"1,830",ممتازه و عزل ممتاز,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,4.0,السماعات كويسة بس اتفاجئت بصغر حجمها يعني لو ودانك كبيرة السافنجة هتبقي جايباها بالعافية فيما عدي ذلك السماعة صوتها نقي و كويس و بطاريتها كويسة,"1,830",السماعات كويسة بس اتفاجئت بصغر حجمها يعني لو ودانك كبيرة السافنجة هتبقي جايباها بالعافية فيما عدي ذلك السماعة صوتها نقي و كويس و بطاريتها كويسة,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,جميل,"1,830",جميل,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,1.0,السماعه صوتها واطي اوي وعملت استرجاع وعايزه اطلبها تاني يوم اسفه تكون برضه كده,"1,830",السماعه صوتها واطي اوي وعملت استرجاع وعايزه اطلبها تاني يوم اسفه تكون برضه كده,سلبي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,3.0,"جميلة، بس بتعرّق جامد وحجمها على الأذن صغير، شغالة كويس مع الموبايل (شاومي) بس بتفصل باور لما بتتوصل باللابتوب (ديل)
الصوت جميل، تطبيق الموبايل مش أد كدا","1,830",جميلة بس بتعرق جامد وحجمها على الأذن صغير شغالة كويس مع الموبايل شاومي بس بتفصل باور لما بتتوصل باللابتوب ديل الصوت جميل تطبيق الموبايل مش أد كدا,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,الصوت حلو,"1,830",الصوت حلو,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,تحفه,"1,830",تحفه,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,السماعه جميلة ما شاء الله و اصلية و معاها ضمان محلي بيحتاح يتفعل، بس هتحتاح تكلم الضمان عشان يفعلوا الضمان على السماعه... غير كده هي اصلية و ما شاء الله كويسه,"1,830",السماعه جميلة ما شاء الله و اصلية و معاها ضمان محلي بيحتاح يتفعل بس هتحتاح تكلم الضمان عشان يفعلوا الضمان على السماعه غير كده هي اصلية و ما شاء الله كويسه,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"ممتازة جدا
ولكن مازلت في انتظار الفاتورة","1,830",ممتازة جدا ولكن مازلت في انتظار الفاتورة,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,4.0,السماعة جميلى صوت ممتاز وليها تطبيق بيدي اختيارات كتير والبطارية بتقعد كتير فعلا وبتربط بلوتوث بسرعة .. العيب الوحيد اللي خلاني مديهاش خمسة هو البطانة الخارجية للسماعات رقيقة ممكن تقشر بسرعة وماسكة شوية على الأذنين لكن مقبول.. هي سماعة ممتازة في المجمل.,"1,830",السماعة جميلى صوت ممتاز وليها تطبيق بيدي اختيارات كتير والبطارية بتقعد كتير فعلا وبتربط بلوتوث بسرعة العيب الوحيد اللي خلاني مديهاش خمسة هو البطانة الخارجية للسماعات رقيقة ممكن تقشر بسرعة وماسكة شوية على الأذنين لكن مقبول هي سماعة ممتازة في المجمل,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,وصلت السماعات كما بالوصف والعلبه مغلقه استيكر محترمه جدا جدا جوده الصوت صفاء وقوه مشحونه ٨٠٪؜ مع كابل للشحن خفيفه وحجمها رائع شكرا امازون شكرا للبائع.,"1,830",وصلت السماعات كما بالوصف والعلبه مغلقه استيكر محترمه جدا جدا جوده الصوت صفاء وقوه مشحونه مع كابل للشحن خفيفه وحجمها رائع شكرا امازون شكرا للبائع,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,3.0,"المكالمات فيها سيئة
لكن البطاريه ممتازه والصوت كويس جدا
في المجمل كويسه","1,830",المكالمات فيها سيئة لكن البطاريه ممتازه والصوت كويس جدا في المجمل كويسه,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,الاصلية جميله,"1,830",الاصلية جميله,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,تحفه,"1,830",تحفه,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,صوت كويس,"1,830",صوت كويس,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,3.0,بس الصوت مش عالي لكنة خامة كويسة اصلي العزل الخارجي جيد جدا و الشحن بيقعد مدة طويلة,"1,830",بس الصوت مش عالي لكنة خامة كويسة اصلي العزل الخارجي جيد جدا و الشحن بيقعد مدة طويلة,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"المنتج اصلي و جديد و لم يفتح من قبل

في المجمل السماعة هايلة و صوتها رائع و توصيلها بالجهاز سهل جدا و مستقرة في الاتصال بالجهاز","1,830",المنتج اصلي و جديد و لم يفتح من قبل في المجمل السماعة هايلة و صوتها رائع و توصيلها بالجهاز سهل جدا و مستقرة في الاتصال بالجهاز,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"البطارية مذهلة الصراحة
جودة الصوت متانسبة مع سمعة JBL
صوت الميكرفون واضح ونقى فى المكالمات
عيبها الوحيد ان حجمها صغير شوية فممكن تضايق حد رأسه كبيرة و تكون غير مريحة أحيانا","1,830",البطارية مذهلة الصراحة جودة الصوت متانسبة مع سمعة صوت الميكرفون واضح ونقى فى المكالمات عيبها الوحيد ان حجمها صغير شوية فممكن تضايق حد رأسه كبيرة و تكون غير مريحة أحيانا,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,شكرا امازون على هذه السماعه الاكثر من رااااائعه,"1,830",شكرا امازون على هذه السماعه الاكثر من رااااائعه,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"الصوت 10/10
جودة المنتج 10/10","1,830",الصوت جودة المنتج,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,1.0,من اسوأ سماعات ف السوق اولاً علشان سماعه صغير على أذن و الرأس تناسب للأطفال ولسه الكبار وأنا مستغرب ليه التقييم عالي على المنتج بصراحه غير كمان صوت سماعه واطي,"1,830",من اسوأ سماعات ف السوق اولا علشان سماعه صغير على أذن و الرأس تناسب للأطفال ولسه الكبار وأنا مستغرب ليه التقييم عالي على المنتج بصراحه غير كمان صوت سماعه واطي,سلبي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,اصلي وسعره مناسب,"1,830",اصلي وسعره مناسب,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,1.0,تم استرجاعها شكرا امازرن,"1,830",تم استرجاعها شكرا امازرن,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"خطيييرة صوتها عالي بصوت مرضي بس في سماعات صوتها اعلى
و مريحة جدا
مشكلتها ان مفهاش عازل للصوت لما بتكلم في مكان مزدحم الصوت مش بيكون واضح
بس بالنسبة لمتطلباتي مرضية جدا","1,830",خطيييرة صوتها عالي بصوت مرضي بس في سماعات صوتها اعلى و مريحة جدا مشكلتها ان مفهاش عازل للصوت لما بتكلم في مكان مزدحم الصوت مش بيكون واضح بس بالنسبة لمتطلباتي مرضية جدا,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,3.0,"البطارية مذهلة الصراحة
جودة الصوت متانسبة مع سمعة JBL
صوت الميكرفون واضح ونقى فى المكالمات
عيبها الوحيد ان حجمها صغير شوية فممكن تضايق حد رأسه كبيرة و تكون غير مريحة
و يوجد فراغ بين أعلى الرأس و الأذن شكلة مش حلو","1,830",البطارية مذهلة الصراحة جودة الصوت متانسبة مع سمعة صوت الميكرفون واضح ونقى فى المكالمات عيبها الوحيد ان حجمها صغير شوية فممكن تضايق حد رأسه كبيرة و تكون غير مريحة و يوجد فراغ بين أعلى الرأس و الأذن شكلة مش حلو,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,السماعة تحفة وصوتها كويس,"1,830",السماعة تحفة وصوتها كويس,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,ممتازة جودة لا تقارن,"1,830",ممتازة جودة لا تقارن,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,من افضل السماعات الي لبستها في حياتي و بتقعد وقت يوصل ل 2 يوم شغالها و بدون ما تفصل,"1,830",من افضل السماعات الي لبستها في حياتي و بتقعد وقت يوصل ل يوم شغالها و بدون ما تفصل,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"سعرها الي حد ما حلو
صوتها هايل وقوي
ليها ابلكيشن وتقدر تظبط ال equalizer بتاعها
وبيقولك البطارية فيها قد ايه وتقدر تتحكم منه ف ميعاد فصل السماعه
وعزل الصوت بتاعها حلو
مريحة مش بتصدع
في فيديوهات علي اليوتيوب عشان تختبر الصوت بتاعها خطييييرة

انصح بالشراء جداً
وبتقعد مشحونة كتير","1,830",سعرها الي حد ما حلو صوتها هايل وقوي ليها ابلكيشن وتقدر تظبط ال بتاعها وبيقولك البطارية فيها قد ايه وتقدر تتحكم منه ف ميعاد فصل السماعه وعزل الصوت بتاعها حلو مريحة مش بتصدع في فيديوهات علي اليوتيوب عشان تختبر الصوت بتاعها خطييييرة انصح بالشراء جدا وبتقعد مشحونة كتير,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,حلوه وصوتها عالي ولونها مره حلو,"1,830",حلوه وصوتها عالي ولونها مره حلو,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,ممتازة,"1,830",ممتازة,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,الجودة خرافية وعازلة وصراحة ماندمت تستحق الشراء,"1,830",الجودة خرافية وعازلة وصراحة ماندمت تستحق الشراء,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,ممتاز٢ مره نشتريه و جيد,"1,830",ممتاز مره نشتريه و جيد,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,سماعه رهيبه جداااااا,"1,830",سماعه رهيبه جداااااا,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,اصليييه,"1,830",اصليييه,إيجابي
