stars,review,district,governorate,clean_review
4,"أنا بعتاب على الحكومة اللي بتعملها ده, أنا مش عارف ليه بنشتغل بجد ونخلص امتحاناتنا عشان نتوظف بعد كده وفي النهاية نروح نعيش في المحافظات دي! لو كانوا عايزين يستفيدوا مننا, كان المفروض يعملولنا حاجة أحسن من كدة!",مكتب جنة التغذية,الإسكندرية,أنا بعتاب على الحكومة اللي بتعملها ده أنا مش عارف ليه بنشتغل بجد ونخلص امتحاناتنا عشان نتوظف بعد كده وفي النهاية نروح نعيش في المحافظات دي لو كانوا عايزين يستفيدوا مننا كان المفروض يعملولنا حاجة أحسن من كدة
5,"أنا راضى جدا على خدمة التموين فى مطروح, لأن كل الحاجات بتكون جاهزة وبسرعة فائقة. ربنا يخلي الرئيس السيسي ويعمل حاجة زي كده لكل المحافظات.",مكتب السواني,مطروح,أنا راضى جدا على خدمة التموين فى مطروح لأن كل الحاجات بتكون جاهزة وبسرعة فائقة ربنا يخلي الرئيس السيسي ويعمل حاجة زي كده لكل المحافظات
1,"أنا مش فاضي أوي لأكتب تعليقات على خدمات التموين, حتى لو كانت واحدة من الخدمات الحكومية المهمة اللي بتوفر الحاجات الأساسية للمواطنين. إحنا بنشوف مشاكل كتير مع التموين, زي التأخير والتلاعب والتقصير المستمر في تقديم الدعم المناسب للناس. وبصراحة, أنا أفضل أعمل حساب خاص بي وأعمل مشروع صغير لنفسي بدلا من الاعتماد على الحكومة كل الوقت. #نريد_تحرير_السوق #اقتصاد_مستقل",مكتب سندس للتغذية,الدقهلية,أنا مش فاضي أوي لأكتب تعليقات على خدمات التموين حتى لو كانت واحدة من الخدمات الحكومية المهمة اللي بتوفر الحاجات الأساسية للمواطنين إحنا بنشوف مشاكل كتير مع التموين زي التأخير والتلاعب والتقصير المستمر في تقديم الدعم المناسب للناس وبصراحة أنا أفضل أعمل حساب خاص بي وأعمل مشروع صغير لنفسي بدلا من الاعتماد على الحكومة كل الوقت نريدتحريرالسوق اقتصادمستقل
4,"أنا سعيد جدا بتلقي التغذية الراجعة الإيجابية حول خدمتنا للتموين! نحن نعمل بجد لتقديم أفضل الخدمات للمواطنين المصريين, ونقدر ملاحظتكم الجيدة. شكرا لك على دعمكم المستمر. #الدقهلية_تموين_رائع",مكتب السعادة,الدقهلية,أنا سعيد جدا بتلقي التغذية الراجعة الإيجابية حول خدمتنا للتموين نحن نعمل بجد لتقديم أفضل الخدمات للمواطنين المصريين ونقدر ملاحظتكم الجيدة شكرا لك على دعمكم المستمر الدقهليةتموينرائع
1,"أنا مش راضي خالص عن خدمات التموين هنا في القليوبيه, هما بيقدموا أكل بتوع جودة ضعيفة وبياكلوا كتير أوي, ومفيش احترام للناس اللي بتتصل علشان تستفسر على الطلب بتاعهم. هفضل أتجاهل الموضوع ده ومش هيطلب مني تاني.",مكتب إطعام القليوبية,القليوبية,أنا مش راضي خالص عن خدمات التموين هنا في القليوبيه هما بيقدموا أكل بتوع جودة ضعيفة وبياكلوا كتير أوي ومفيش احترام للناس اللي بتتصل علشان تستفسر على الطلب بتاعهم هفضل أتجاهل الموضوع ده ومش هيطلب مني تاني
3,أنا سعيد جدا لأنني استطعت أن أساعدك اليوم!,جمعية الغذاء الصحي,الإسكندرية,أنا سعيد جدا لأنني استطعت أن أساعدك اليوم
2,"أنا مش راضية على خدمة التموين دي, بنتي كانت محتاجة بعض الحاجات اللي محدش قالهالها عليها, وده بسبب الزحمة والحاجات المفقودة في التوكيل. لو كان فيه رقابة أحسن وأسرع كنت هتحب الخدمة أكتر.",الجمعية المصرية للغذاء,الإسكندرية,أنا مش راضية على خدمة التموين دي بنتي كانت محتاجة بعض الحاجات اللي محدش قالهالها عليها وده بسبب الزحمة والحاجات المفقودة في التوكيل لو كان فيه رقابة أحسن وأسرع كنت هتحب الخدمة أكتر
4,"أنا مش عارف أقول إيه, لكن خدمة التموين في أسيوط كانت كويسة جدا النهارده. الأكل كان طازج ولذيذ, والتقديم كان مرتب بشكل كويس.",مكتب أمال,أسيوط,أنا مش عارف أقول إيه لكن خدمة التموين في أسيوط كانت كويسة جدا النهارده الأكل كان طازج ولذيذ والتقديم كان مرتب بشكل كويس
4,"أنا سعيد جدا بأن خدمتي للتموين كانت جيدة, ولكن هناك بعض المشاكل التي واجهتها مع توصيل الطعام. على سبيل المثال, اليوم كان لي طلب خاص وطلبوا مني الانتظار لمدة ساعة حتى يأتي التوصيل, ولكني كنت مشغولا وكنت بحاجة إلى تناول الطعام بسرعة. لذلك أتمنى تحسين النظام بحيث يكون أكثر فعالية وسرعة في المستقبل.",مكتب التعاون الغذائي,الإسكندرية,أنا سعيد جدا بأن خدمتي للتموين كانت جيدة ولكن هناك بعض المشاكل التي واجهتها مع توصيل الطعام على سبيل المثال اليوم كان لي طلب خاص وطلبوا مني الانتظار لمدة ساعة حتى يأتي التوصيل ولكني كنت مشغولا وكنت بحاجة إلى تناول الطعام بسرعة لذلك أتمنى تحسين النظام بحيث يكون أكثر فعالية وسرعة في المستقبل
4,"أنا سعيد جدا بمشاركتكم تجربتي مع خدمة التموين في محافظتنا الحبيبة, البحيرة! لقد كنت أستخدمها منذ فترة طويلة وأجد أنها ممتازة للغاية بالنسبة لي ولعائلتي بأكملها. نحن نقدر حقا الجهود التي تبذلها الحكومة لتوفير مثل هذا البرنامج الرائع لنا ولجميع المواطنين المصريين. شكرا لكم على توفير خدمات متميزة تلبي احتياجاتنا اليومية بكل سهولة ويسر. #خدمة_التموين #البحيرة",جمعية بركة التموين مكتب البركة للتوريدات,البحيرة,أنا سعيد جدا بمشاركتكم تجربتي مع خدمة التموين في محافظتنا الحبيبة البحيرة لقد كنت أستخدمها منذ فترة طويلة وأجد أنها ممتازة للغاية بالنسبة لي ولعائلتي بأكملها نحن نقدر حقا الجهود التي تبذلها الحكومة لتوفير مثل هذا البرنامج الرائع لنا ولجميع المواطنين المصريين شكرا لكم على توفير خدمات متميزة تلبي احتياجاتنا اليومية بكل سهولة ويسر خدمةالتموين البحيرة
2,"أنا مش راضيين خالص عن خدمة التموين في المحافظة, بنقعد على الطوابير ساعات طويلة علشان نحصل على الحصص التموينية الأساسية اللي لازم نكون عندنا عشان نعيش! ده حتى لو كانت السلع متوفرة كويس. أتمنى أنهم يقدروا الناس ويقدرونا كمان بدل ما احنا نفضل ندفع فلوس كتير جدا على الحاجات البسيطة دي.",الجمعية المصرية لتغذية الأسرة,البحيرة,أنا مش راضيين خالص عن خدمة التموين في المحافظة بنقعد على الطوابير ساعات طويلة علشان نحصل على الحصص التموينية الأساسية اللي لازم نكون عندنا عشان نعيش ده حتى لو كانت السلع متوفرة كويس أتمنى أنهم يقدروا الناس ويقدرونا كمان بدل ما احنا نفضل ندفع فلوس كتير جدا على الحاجات البسيطة دي
4,أنا سعيد لتقديم هذا التعليق لك! ها نحن ذا: أنا أحب الخدمة دي أوي لأنها بتوفر لنا كل اللي نحتاجه ولازم يبقى فيها تحسين عشان نقدر نستمتع بيها بشكل أفضل.,مكتب الأغذية الصحية,البحيرة,أنا سعيد لتقديم هذا التعليق لك ها نحن ذا أنا أحب الخدمة دي أوي لأنها بتوفر لنا كل اللي نحتاجه ولازم يبقى فيها تحسين عشان نقدر نستمتع بيها بشكل أفضل
2,"أنا مش راضيين عن خدمات التموين في محافظتنا, بنتيجي كل يوم ونلاقي نفس المشاكل, زي نقص السلع الأساسية وبقالنا شهور بدون بطاطس ولا بصل! احنا عايزين نخلص من الفساد اللي بيحصل هنا, وحنا كمان محتاجين دعم الحكومة علشان نقدر نستمر. لو الحكومة هتمنينا حق الدعم الكافي, هنقدر نحافظ على جودة الخدمات ونتحسن.",جمعية نوران للتموين,المنيا,أنا مش راضيين عن خدمات التموين في محافظتنا بنتيجي كل يوم ونلاقي نفس المشاكل زي نقص السلع الأساسية وبقالنا شهور بدون بطاطس ولا بصل احنا عايزين نخلص من الفساد اللي بيحصل هنا وحنا كمان محتاجين دعم الحكومة علشان نقدر نستمر لو الحكومة هتمنينا حق الدعم الكافي هنقدر نحافظ على جودة الخدمات ونتحسن
1,"أنا مش فاهم اللي بيحصل, ده نظام مدهش! لو كنت رئيس مصر هرفع التقييم ل5 نجوم على طول. شكرا يا ريس!",مجلس التموين الاجتماعي في البداري,أسيوط,أنا مش فاهم اللي بيحصل ده نظام مدهش لو كنت رئيس مصر هرفع التقييم ل نجوم على طول شكرا يا ريس
3,"أنا مش عارف ليه بنعمل كده؟! احنا لازم نغير نظام التوزيع ده, إحنا عندنا مخزون كبير من السلع الغذائية لكن الناس دي بتاخد منه أكتر مما تحتاجه وبتبقا مكدسة على بعضها. لو كنا بنوزع بطريقة أفضل كان ممكن نحافظ على جودة الطعام وكمان نقدر نستفيد ماليا أكثر. محتاجين نفكر بجد ونحاول نعمل حاجة تغير للأفضل.",مركز طهطا للتغذية,سوهاج,أنا مش عارف ليه بنعمل كده احنا لازم نغير نظام التوزيع ده إحنا عندنا مخزون كبير من السلع الغذائية لكن الناس دي بتاخد منه أكتر مما تحتاجه وبتبقا مكدسة على بعضها لو كنا بنوزع بطريقة أفضل كان ممكن نحافظ على جودة الطعام وكمان نقدر نستفيد ماليا أكثر محتاجين نفكر بجد ونحاول نعمل حاجة تغير للأفضل
5,"أنا سعيد جدا بخدمة التموين في محافظتي. بفضلها, أصبحت حياتي أسهل بكثير وأنا أقدر كل يوم أكلمه فيه. شكرا لكم على تقديم مثل هذا الخدمه الرائعة!",مكتب الطيبات,دمياط,أنا سعيد جدا بخدمة التموين في محافظتي بفضلها أصبحت حياتي أسهل بكثير وأنا أقدر كل يوم أكلمه فيه شكرا لكم على تقديم مثل هذا الخدمه الرائعة
1,"أنا مش فاهم إيه المشكلة مع التموين! كل يوم بنشوف الناس بتتظاهر ضد التموين, لكن بصراحة مفيش مشكلة كبيرة فيه. إنه بيوفر لنا الطعام اللي إحنا محتاجينه فعلا وبأسعار معقولة كمان. لو كان هناك أي مشاكل فهي بسيطة ويمكن حلها بسهولة. أتمنى أنكم تفهموا وجهة نظري وتحلوها.",مكتب سناء للتجارة,الجيزة,أنا مش فاهم إيه المشكلة مع التموين كل يوم بنشوف الناس بتتظاهر ضد التموين لكن بصراحة مفيش مشكلة كبيرة فيه إنه بيوفر لنا الطعام اللي إحنا محتاجينه فعلا وبأسعار معقولة كمان لو كان هناك أي مشاكل فهي بسيطة ويمكن حلها بسهولة أتمنى أنكم تفهموا وجهة نظري وتحلوها
2,"أنا مش عارفة أقول إيه, لكن أعتقد أنه ممكن يتحسن لو فيه اهتمام أكبر بالموظفين والخدمة نفسها.",مكتب التعاون الغذائي بالمنوفية,المنوفية,أنا مش عارفة أقول إيه لكن أعتقد أنه ممكن يتحسن لو فيه اهتمام أكبر بالموظفين والخدمة نفسها
4,"أهلا يا فندم, أنا سعيد جدا لأنك استمتعت بخدمة توصيل الطعام في محافظتنا الحبيبة البحيرة. بالرغم من أنه كان فيه بعض الأخطاء البسيطة لكن الحمد لله على كل شيء. لو حبيت تسألني أي حاجة تاني مش مشكلة!",جمعية التعاون الغذائي,البحيرة,أهلا يا فندم أنا سعيد جدا لأنك استمتعت بخدمة توصيل الطعام في محافظتنا الحبيبة البحيرة بالرغم من أنه كان فيه بعض الأخطاء البسيطة لكن الحمد لله على كل شيء لو حبيت تسألني أي حاجة تاني مش مشكلة
5,"أنا سعيد جدا بخدمة التموين في الاسماعيلية! هي فعلا ممتازة, كل شيء بيتمامه على أكمل وجه ومفيش أي أخطاء أبدا. ربنا يبارك اللي بيشغلوها ويباركنا كلنا بنعمة الرضا والقبول. شكرا لكم جميعا, وأنا متأكد إن الناس كلها مش هتقدر تقدر قيمتها الحقيقية إلا لما تجربها بنفسك. #خدمة_التموين_في_الإسماعيلية",مكتب الأمل,الإسماعيلية,أنا سعيد جدا بخدمة التموين في الاسماعيلية هي فعلا ممتازة كل شيء بيتمامه على أكمل وجه ومفيش أي أخطاء أبدا ربنا يبارك اللي بيشغلوها ويباركنا كلنا بنعمة الرضا والقبول شكرا لكم جميعا وأنا متأكد إن الناس كلها مش هتقدر تقدر قيمتها الحقيقية إلا لما تجربها بنفسك خدمةالتموينفيالإسماعيلية
3,"أنا مش راضيين على خدمات التموين في أسيوط, بالرغم أنها كانت كويسة في البداية لكن دلوقتي بقت سيئة جدا. الأسعار غالية والناس بتضايق كتير ومش عارفين يعملوا حاجة علشان الناس تاكل كويس. أتمنى أنهم يحسنوا الخدمات قريب.",جمعية السلام للضيافة,أسيوط,أنا مش راضيين على خدمات التموين في أسيوط بالرغم أنها كانت كويسة في البداية لكن دلوقتي بقت سيئة جدا الأسعار غالية والناس بتضايق كتير ومش عارفين يعملوا حاجة علشان الناس تاكل كويس أتمنى أنهم يحسنوا الخدمات قريب
4,"أنا بتقديري لخدمة التموين, بس هي مش زي الأول خالص. كانت كويسة أول لما كنت صغير وكنت متعود عليها, لكن دلوقتي بقت صعبة جدا ومش بتحب تساعد الناس.",اتحاد التموين البحري في المحافظة,البحيرة,أنا بتقديري لخدمة التموين بس هي مش زي الأول خالص كانت كويسة أول لما كنت صغير وكنت متعود عليها لكن دلوقتي بقت صعبة جدا ومش بتحب تساعد الناس
5,"أنا سعيد جدا بالخدمة التموينية اللي احنا بنستلمها في الاسماعيلية! إنها ممتازة ومريحة فعلا, ربنا يبارك في الجميع ويبارك الرئيس السيسي والحكومة كلها. شكرا لكم على الاهتمام بنا وببلدنا الحبيبة مصر.",مكتب خيرنا,الإسماعيلية,أنا سعيد جدا بالخدمة التموينية اللي احنا بنستلمها في الاسماعيلية إنها ممتازة ومريحة فعلا ربنا يبارك في الجميع ويبارك الرئيس السيسي والحكومة كلها شكرا لكم على الاهتمام بنا وببلدنا الحبيبة مصر
5,"أنا سعيد جدا بتلقي هذا التقييم الرائع للخدمة التموينية! أعتقد أننا قدمنا أفضل الخدمات الممكنة للمواطنين, ونهدف دائما لتحسينها أكثر وأكثر. شكرا لك على دعمكم وثقتكم بنا.",مكتب السعادة,بورسعيد,أنا سعيد جدا بتلقي هذا التقييم الرائع للخدمة التموينية أعتقد أننا قدمنا أفضل الخدمات الممكنة للمواطنين ونهدف دائما لتحسينها أكثر وأكثر شكرا لك على دعمكم وثقتكم بنا
1,"أنا مش عارف أحكي حاجة إيجابية على خدمة التوزيع دي! هي أصلا فاشلة ومفيش منها أي فايدة, دايما بنلاقي الطعام فاسد والحاجات بتروح علينا ونضيع وقتنا في الانتظار. لو كنت رئيس المحافظة كان عملت حاجات مختلفة وبحل المشكلة, لكن للأسف ده الوضع الحالي واللي إحنا عايشينه كل يوم.",مكتب التعاون الغذائي بالمنوفية,المنوفية,أنا مش عارف أحكي حاجة إيجابية على خدمة التوزيع دي هي أصلا فاشلة ومفيش منها أي فايدة دايما بنلاقي الطعام فاسد والحاجات بتروح علينا ونضيع وقتنا في الانتظار لو كنت رئيس المحافظة كان عملت حاجات مختلفة وبحل المشكلة لكن للأسف ده الوضع الحالي واللي إحنا عايشينه كل يوم
3,"أنا مش عارف إزاي ممكن أقدر أحسب على خدمة التموين دي! دايما بتأخروا في التوصيل وبتجيب حاجات غلط, ولو سألتهم بيحاولوا يخدعوك وتقول إنك عايز حاجة تانية. بصراحة, ده أسوأ خدمة يمكن تحصل عليها في مصر.",مكتب التموين,الدقهلية,أنا مش عارف إزاي ممكن أقدر أحسب على خدمة التموين دي دايما بتأخروا في التوصيل وبتجيب حاجات غلط ولو سألتهم بيحاولوا يخدعوك وتقول إنك عايز حاجة تانية بصراحة ده أسوأ خدمة يمكن تحصل عليها في مصر
4,"أنا بجد مش عارف أعمل إيه, أنا جربت كل اللي ممكن بس مفيش فايده خالص! إحنا بنشتغل طول اليوم وبنعمل أكل البيت كله عشان نقدر نأكل, وكمان احنا بفلوسنا ونعمل أيه?!",مكتب التموين,دمياط,أنا بجد مش عارف أعمل إيه أنا جربت كل اللي ممكن بس مفيش فايده خالص إحنا بنشتغل طول اليوم وبنعمل أكل البيت كله عشان نقدر نأكل وكمان احنا بفلوسنا ونعمل أيه
5,"أنا سعيد جدا بخدمة التموين في محافظة الجيزة لأنها كانت ممتازة! لقد كانوا متاحين دائما وممتازين في تقديم الطعام اللذيذ والخدمة الممتازة. شكرا جزيلا على هذا المستوى الرائع من الجودة, وأرجو أن تستمروا هكذا!",جمعية التموين السعيد بالجيزة,الجيزة,أنا سعيد جدا بخدمة التموين في محافظة الجيزة لأنها كانت ممتازة لقد كانوا متاحين دائما وممتازين في تقديم الطعام اللذيذ والخدمة الممتازة شكرا جزيلا على هذا المستوى الرائع من الجودة وأرجو أن تستمروا هكذا
5,"أنا راضى جدا على خدمات التموين فى السويس, أنا شايف إن الأكل بتاعهم كويس والخدمة ممتازة. ربنا يبارك فيهم ويوفقهم دايما.",جمعية الواحة,السويس,أنا راضى جدا على خدمات التموين فى السويس أنا شايف إن الأكل بتاعهم كويس والخدمة ممتازة ربنا يبارك فيهم ويوفقهم دايما
3,"أنا شايف إن خدمة التموين مش كويسة أوي, ده بالرغم إنها كانت حلوة أول الأمر لكن دلوقتي بتأخر كتير ومفيش تنوع في الأكل أبدا. أنا عاوز أحسن مما كان عليه قبل كده.",مكتب التغذية,البحيرة,أنا شايف إن خدمة التموين مش كويسة أوي ده بالرغم إنها كانت حلوة أول الأمر لكن دلوقتي بتأخر كتير ومفيش تنوع في الأكل أبدا أنا عاوز أحسن مما كان عليه قبل كده
3,"عاوز أقول إن خدمة التموين في مصر مش كويسة خالص, أنا أعطيها ثلاث نجوم بس عشان هي أفضل من اللي قبل كده, لكن لو عايزين نعيش بشكل طبيعي لازم نغير طريقة توزيع الطعام والأرز والمكرونة.",مؤسسة الغذاء الصحي بالقاهرة,القاهرة,عاوز أقول إن خدمة التموين في مصر مش كويسة خالص أنا أعطيها ثلاث نجوم بس عشان هي أفضل من اللي قبل كده لكن لو عايزين نعيش بشكل طبيعي لازم نغير طريقة توزيع الطعام والأرز والمكرونة
5,"أهلا وسهلا يا جماعة, أنا عايز أتكلم عن خدمة التموين اللي موجودة في مدينة أسيوط, مصر. بصراحة هي ممتازة جدا ومش بتتعوج خالص, حتى لو كان فيه بعض التأخير شوية. بس دا طبيعي في أي مكان زي ده, لأن الحاجات دي بتحصل كتير أوي. المهم أنها بتبذلوا جهد كبير علشان الناس تاخد حقها, وأنا مش عارف أقول إلا شكرا على المجهود الكبير ده!",جمعية السلام للضيافة,أسيوط,أهلا وسهلا يا جماعة أنا عايز أتكلم عن خدمة التموين اللي موجودة في مدينة أسيوط مصر بصراحة هي ممتازة جدا ومش بتتعوج خالص حتى لو كان فيه بعض التأخير شوية بس دا طبيعي في أي مكان زي ده لأن الحاجات دي بتحصل كتير أوي المهم أنها بتبذلوا جهد كبير علشان الناس تاخد حقها وأنا مش عارف أقول إلا شكرا على المجهود الكبير ده
4,"أنا سعيد جدا بتقديم الخدمات التموينية على مستوى عالٍ في محافظتي! لكن هناك بعض الأشياء التي تحتاج إلى تحسين, مثل توصيل الطلبات بشكل أسرع والتأكد من أنها طازجة وصحية لكل الأسر المحتاجة. نأمل أن تتحسن الأمور مع مرور الوقت ونشكر الحكومة على جهودهم المبذولة لتحسين حياتنا اليومية.",مكتب سمسمة للتوريد,السويس,أنا سعيد جدا بتقديم الخدمات التموينية على مستوى عال في محافظتي لكن هناك بعض الأشياء التي تحتاج إلى تحسين مثل توصيل الطلبات بشكل أسرع والتأكد من أنها طازجة وصحية لكل الأسر المحتاجة نأمل أن تتحسن الأمور مع مرور الوقت ونشكر الحكومة على جهودهم المبذولة لتحسين حياتنا اليومية
2,"أنا مش فاهم حاجه! ليه الحكومة بتعمل كده? المفروض يكونوا عاملين حساب للناس اللي بتدفع فلوس كتير علشان يحصلوا على خدمات كويسه, بس دلوقتي كل واحد بيحس أنه بيمثل نفسه ولازم يبقى زي الفل عشان يقدر يكسب عيشه. لو كان فيه حد مسؤول هيقدر يشوف الواقع ده ويصححه, لكن للأسف مفيش فايدة.",اتحاد مطبخ الحياة,الجيزة,أنا مش فاهم حاجه ليه الحكومة بتعمل كده المفروض يكونوا عاملين حساب للناس اللي بتدفع فلوس كتير علشان يحصلوا على خدمات كويسه بس دلوقتي كل واحد بيحس أنه بيمثل نفسه ولازم يبقى زي الفل عشان يقدر يكسب عيشه لو كان فيه حد مسؤول هيقدر يشوف الواقع ده ويصححه لكن للأسف مفيش فايدة
1,"أنا مش فاهم إيه المشكلة, ده احنا بنستمتع بخدمه التوصيل دي! لو بتقول إن مفيش طعم للأكل ولا جودة عالية, هكون لازم أغير رأيي وأكتب تقييم أعلى!",مكتب التموين,الشرقية,أنا مش فاهم إيه المشكلة ده احنا بنستمتع بخدمه التوصيل دي لو بتقول إن مفيش طعم للأكل ولا جودة عالية هكون لازم أغير رأيي وأكتب تقييم أعلى
4,"أهلا يا شباب, أنا جايبة رأي بسيط حول خدمة التموين في السويس, مش عارف هيحصل ايه دلوقتي? كانت كويسة قبل كده بس الفترة اللي فاتت كانت صعبة أوي علينا كلنا. أتمنى لو الحكومة تقدر تحسن الوضع شوية علشان الناس التانية اللي محتاجين. شكرا لكم!",الجمعية التعاونية لإنتاج الأغذية,السويس,أهلا يا شباب أنا جايبة رأي بسيط حول خدمة التموين في السويس مش عارف هيحصل ايه دلوقتي كانت كويسة قبل كده بس الفترة اللي فاتت كانت صعبة أوي علينا كلنا أتمنى لو الحكومة تقدر تحسن الوضع شوية علشان الناس التانية اللي محتاجين شكرا لكم
4,"أنا سعيد جدا بالخدمة التموينية اللي بتقدمها المحافظة, ولكن فيه بعض المشاكل الصغيرة بتحصل أحيانا. لو تحسينوا عليها هتبقى أفضل بكتير. شكرا على اهتمامكم!",الجمعية التعاونية للتوريدات الغذائية,الشرقية,أنا سعيد جدا بالخدمة التموينية اللي بتقدمها المحافظة ولكن فيه بعض المشاكل الصغيرة بتحصل أحيانا لو تحسينوا عليها هتبقى أفضل بكتير شكرا على اهتمامكم
3,"أنا مش عارفة أحكي إيه على الفيس بوك, لكن أعتقد إن خدمات التموين دي محتاجة تتحسن أكتر علشان الناس تقدر تستمتع بالحياة بشكل أفضل.",مجلس التموين الاجتماعي في البداري,أسيوط,أنا مش عارفة أحكي إيه على الفيس بوك لكن أعتقد إن خدمات التموين دي محتاجة تتحسن أكتر علشان الناس تقدر تستمتع بالحياة بشكل أفضل
2,"أنا مش سعيد جدا بالخدمات اللي بنحصل عليها من الحكومة, خاصة برنامج التموين. كل شهر بتتأخر الفواتير ونضطر ندفع غرامات علشان نخلصها. احنا محتاجين تغيير حقيقي للأفضل ولسنا سعداء بالخدمة الحالية.",مكتب غذاء المحافظة,الدقهلية,أنا مش سعيد جدا بالخدمات اللي بنحصل عليها من الحكومة خاصة برنامج التموين كل شهر بتتأخر الفواتير ونضطر ندفع غرامات علشان نخلصها احنا محتاجين تغيير حقيقي للأفضل ولسنا سعداء بالخدمة الحالية
3,"أنا مش راضي خالص عن خدمات التموين في السويس, لأنها دائما متأخرة ومش عارف أكل إيه النهاردة! لو كان ممكن أعمل تغيير فده بيكون أفضل بكتير.",جمعية الواحة للتغذية,السويس,أنا مش راضي خالص عن خدمات التموين في السويس لأنها دائما متأخرة ومش عارف أكل إيه النهاردة لو كان ممكن أعمل تغيير فده بيكون أفضل بكتير
2,"أنا مش راضيا على خدمات التموين دي, هما بيتأخروا كتير وبيلحقوا المشاكل للناس. أنا عايزهم يعملوا حاجات صح.",مركز الطعام الصحي,القاهرة,أنا مش راضيا على خدمات التموين دي هما بيتأخروا كتير وبيلحقوا المشاكل للناس أنا عايزهم يعملوا حاجات صح
4,"أنا جربت الأكل من خلال برنامج التموين, ولكن بصراحة مش راضي عنه تماما. فيه أوقات بياخدوا حاجات مهترئة ومش طازجة خالص. وبصراحة كمان الأسعار مكلفة شوية بالنسبة للميزانية اللي بنصرفها على الطعام كل يوم. لكن الحمد لله احنا عايشين ونقدر نستمتع بالطعام النهارده! #برنامج_التموين #الجيزة",مكتب التموين,الجيزة,أنا جربت الأكل من خلال برنامج التموين ولكن بصراحة مش راضي عنه تماما فيه أوقات بياخدوا حاجات مهترئة ومش طازجة خالص وبصراحة كمان الأسعار مكلفة شوية بالنسبة للميزانية اللي بنصرفها على الطعام كل يوم لكن الحمد لله احنا عايشين ونقدر نستمتع بالطعام النهارده برنامجالتموين الجيزة
4,"انا سعيد جدا بالخدمات اللي بتقدمها الحكومة للمواطنين, لكن لازم يتحلوا بالمسؤولية ويخلصوها على أكمل وجه عشان نقدر نستفيد منها حقآ.",جمعية الواحة,السويس,انا سعيد جدا بالخدمات اللي بتقدمها الحكومة للمواطنين لكن لازم يتحلوا بالمسؤولية ويخلصوها على أكمل وجه عشان نقدر نستفيد منها حقآ
5,"أنا عايز أقول إن خدمة التموين دي رائعة جدا, أنا مش بس راض عنها, بل كمان حبيت أقدر العاملين فيها على الجهد اللي بيقدموه كل يوم عشان يوصلوا الأكل للناس الصحيحة. شكرا لكم وأتمنى أنكم تستمروا في تقديم خدمات ممتازة.",الجمعية المصرية لتغذية الأسرة,البحيرة,أنا عايز أقول إن خدمة التموين دي رائعة جدا أنا مش بس راض عنها بل كمان حبيت أقدر العاملين فيها على الجهد اللي بيقدموه كل يوم عشان يوصلوا الأكل للناس الصحيحة شكرا لكم وأتمنى أنكم تستمروا في تقديم خدمات ممتازة
5,"أنا مش عارف ليه الناس بتتكلم كتير على موضوع التموين, لكن بصراحة أنا راضى جدا عنه. الخدمات دي كانت فعلا فارقة بالنسبة ليا ومش عارفة اشكر الحكومة ولا ازودهم إيه.",مكتب غذاء,القاهرة,أنا مش عارف ليه الناس بتتكلم كتير على موضوع التموين لكن بصراحة أنا راضى جدا عنه الخدمات دي كانت فعلا فارقة بالنسبة ليا ومش عارفة اشكر الحكومة ولا ازودهم إيه
5,"أنا سعيد جدا بالخدمات اللي قدمتها الحكومة دي, خاصة برنامج التغذية. إنه فعلا يساعد الناس كثير ويوفر لهم حاجاتهم الأساسية. أتمنى لو يستمروا على هذا المستوى ويتحسنوا أكثر وأكثر. شكرا لكم!",مكتب الشروق للتوريدات الغذائية,القاهرة,أنا سعيد جدا بالخدمات اللي قدمتها الحكومة دي خاصة برنامج التغذية إنه فعلا يساعد الناس كثير ويوفر لهم حاجاتهم الأساسية أتمنى لو يستمروا على هذا المستوى ويتحسنوا أكثر وأكثر شكرا لكم
2,"أنا مش راضي تماما على خدمات التموين في مرسى مطروح, لأن أحيانا بنلاقى حاجات ناقصة ولا بيحصل تنسيق كويس مع الناس اللي محتاجين الحاجات دي.",شركة مروة للطعام,مطروح,أنا مش راضي تماما على خدمات التموين في مرسى مطروح لأن أحيانا بنلاقى حاجات ناقصة ولا بيحصل تنسيق كويس مع الناس اللي محتاجين الحاجات دي
4,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة على الموقع ده, بس لو كانت بتتحسن شوية كده هيبقى أفضل.",مؤسسة طعام البوابة الجديدة,بورسعيد,أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة على الموقع ده بس لو كانت بتتحسن شوية كده هيبقى أفضل
